product_id,name,date,unit,category_name,category_codes,monimi_meiosi,promo,supplier_name,supplier_code,merchant,price,price_normalized
1001,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΤΙΜ. ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,ΠΙΝΔΟΣ,486.0,xalkiadakis,2.98,2.98
1001,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΤΙΜ. ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,ΠΙΝΔΟΣ,486.0,mymarket,4.15,4.15
1001,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΤΙΜ. ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,ΠΙΝΔΟΣ,486.0,masoutis,3.75,3.75
1002,ΠΙΝΔΟΣ ΚΟΤΟΠ. ΕΛΛΗΝΙΚΑ ΝΩ Τ. 65% ΔΙΣΚ(Τ. Κ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,ΠΙΝΔΟΣ,486.0,masoutis,7.1,7.1
1003,MIMIKOS ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝ. ΝΩΠΟ Τ. 65%(T. K),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,MIMIKOS,310.0,xalkiadakis,7.13,7.13
1003,MIMIKOS ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝ. ΝΩΠΟ Τ. 65%(T. K),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,MIMIKOS,310.0,mymarket,7.08,7.08
1003,MIMIKOS ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝ. ΝΩΠΟ Τ. 65%(T. K),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,MIMIKOS,310.0,masoutis,7.05,7.05
1004,ΑΓΓΕΛΑΚΗΣ ΚΟΤΟΠ. ΕΛΛΗΝ. ΝΩΠΟ ΔΙΣΚ. (Τ. Κ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,ΑΓΓΕΛΑΚΗΣ,487.0,mymarket,7.4,7.4
1005,ΝΙΤΣΙΑΚΟΣ ΚΟΤ. ΕΛΛΗΝΙΚΑ ΝΩΠΑ ΔΙΣΚ(Τ. ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,ΝΙΤΣΙΑΚΟΣ,485.0,mymarket,5.18,5.18
1005,ΝΙΤΣΙΑΚΟΣ ΚΟΤ. ΕΛΛΗΝΙΚΑ ΝΩΠΑ ΔΙΣΚ(Τ. ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο ολόκληρο","[410, 414, 417]",False,False,ΝΙΤΣΙΑΚΟΣ,485.0,masoutis,3.75,3.75
1101,ΠΙΝΔΟΣ ΦΙΛΕΤΟ ΣΤΗΘΟΣ ΚΟΤ. ΕΛΛ. ΝΩΠΟ (Τ. Κ. ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο Στήθος","[410, 414, 416]",False,False,ΠΙΝΔΟΣ,486.0,xalkiadakis,7.95,7.95
1101,ΠΙΝΔΟΣ ΦΙΛΕΤΟ ΣΤΗΘΟΣ ΚΟΤ. ΕΛΛ. ΝΩΠΟ (Τ. Κ. ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο Στήθος","[410, 414, 416]",False,False,ΠΙΝΔΟΣ,486.0,mymarket,9.95,9.95
1101,ΠΙΝΔΟΣ ΦΙΛΕΤΟ ΣΤΗΘΟΣ ΚΟΤ. ΕΛΛ. ΝΩΠΟ (Τ. Κ. ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο Στήθος","[410, 414, 416]",False,False,ΠΙΝΔΟΣ,486.0,masoutis,9.95,9.95
1102,MIMIKOS ΣΤΗΘΟΣ ΦΙΛ. ΚΟΤ. ΕΛΛΗΝ. ΝΩΠΟ 650G,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο Στήθος","[410, 414, 416]",False,False,MIMIKOS,310.0,xalkiadakis,13.18,20.27
1102,MIMIKOS ΣΤΗΘΟΣ ΦΙΛ. ΚΟΤ. ΕΛΛΗΝ. ΝΩΠΟ 650G,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο Στήθος","[410, 414, 416]",False,False,MIMIKOS,310.0,mymarket,12.27,18.88
1102,MIMIKOS ΣΤΗΘΟΣ ΦΙΛ. ΚΟΤ. ΕΛΛΗΝ. ΝΩΠΟ 650G,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Πουλερικά, Κοτόπουλο Στήθος","[410, 414, 416]",False,False,MIMIKOS,310.0,masoutis,12.3,15.77
1201,ΑΡΝΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Αρνί","[410, 411, 412]",False,False,Ν/Α,302.0,xalkiadakis,12.9,12.9
1201,ΑΡΝΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Αρνί","[410, 411, 412]",False,False,Ν/Α,302.0,mymarket,12.89,12.89
1201,ΑΡΝΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Αρνί","[410, 411, 412]",False,False,Ν/Α,302.0,masoutis,12.89,12.89
1202,ΑΡΝΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Αρνί","[410, 411, 412]",False,False,Ν/Α,302.0,mymarket,12.89,12.89
1203,ΑΡΝΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Αρνί","[410, 411, 412]",False,False,Ν/Α,302.0,mymarket,12.89,12.89
1204,ΑΡΝΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Αρνί","[410, 411, 412]",False,False,Ν/Α,302.0,mymarket,12.89,12.89
1301,ΚΑΤΣΙΚΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Κατσίκι","[410, 411, 413]",False,False,Ν/Α,302.0,xalkiadakis,13.9,13.9
1301,ΚΑΤΣΙΚΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Κατσίκι","[410, 411, 413]",False,False,Ν/Α,302.0,mymarket,13.89,13.89
1301,ΚΑΤΣΙΚΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Κατσίκι","[410, 411, 413]",False,False,Ν/Α,302.0,masoutis,13.89,13.89
1302,ΚΑΤΣΙΚΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Κατσίκι","[410, 411, 413]",False,False,Ν/Α,302.0,mymarket,13.89,13.89
1303,ΚΑΤΣΙΚΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Κατσίκι","[410, 411, 413]",False,False,Ν/Α,302.0,mymarket,13.89,13.89
1304,ΚΑΤΣΙΚΙΑ ΕΛΛΗΝΙΚΑ (ΤIMH ΚΙΛΟY),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκα Αρνιά & Κατσίκια, Κατσίκι","[410, 411, 413]",False,False,Ν/Α,302.0,mymarket,13.89,13.89
1401,ΜΠΡΙΖΟΛΑ ΧΟΙΡ. ΟΛΛΑΝΔ. ΝΩΠ. M/Ο X/Φ(Τ. Κ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,mymarket,4.19,4.19
1401,ΜΠΡΙΖΟΛΑ ΧΟΙΡ. ΟΛΛΑΝΔ. ΝΩΠ. M/Ο X/Φ(Τ. Κ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,masoutis,6.5,6.5
1402,ΜΠΡΙΖΟΛΑ ΧΟΙΡ. ΕΛΛΗΝ. ΝΩΠΗ M/Ο Α/Δ Χ/Φ. Τ. Κ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,xalkiadakis,5.95,5.95
1402,ΜΠΡΙΖΟΛΑ ΧΟΙΡ. ΕΛΛΗΝ. ΝΩΠΗ M/Ο Α/Δ Χ/Φ. Τ. Κ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,mymarket,7.99,7.99
1402,ΜΠΡΙΖΟΛΑ ΧΟΙΡ. ΕΛΛΗΝ. ΝΩΠΗ M/Ο Α/Δ Χ/Φ. Τ. Κ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,masoutis,6.16,6.16
1501,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ ΟΛΛΑΝΔΙΑΣ Μ/Ο(ΤΙΜΗ ΚΙΛΟΥ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,xalkiadakis,5.8,5.8
1501,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ ΟΛΛΑΝΔΙΑΣ Μ/Ο(ΤΙΜΗ ΚΙΛΟΥ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,mymarket,4.19,4.19
1501,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ ΟΛΛΑΝΔΙΑΣ Μ/Ο(ΤΙΜΗ ΚΙΛΟΥ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,masoutis,5.76,5.76
1502,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ Μ/Ο ΕΛΛΗΝΙΚΟΣ(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,xalkiadakis,6.4,6.4
1502,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ Μ/Ο ΕΛΛΗΝΙΚΟΣ(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,mymarket,7.39,7.39
1502,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ Μ/Ο ΕΛΛΗΝΙΚΟΣ(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,masoutis,5.92,5.92
15201219486858,ΛΟΥΜΙΔΗΣ ΕΛΛΗΝΙΚΟΣ ΚΑΦΕΣ ΜΟΝΟΠ 15/143G,09-04-2026,ανά κιλ,"Είδη πρωινού & Ροφήματα, Καφέδες, Ροφήματα & Αφεψήματα, Καφέδες Ελληνικοί","[170, 181, 186]",True,False,ΛΟΥΜΙΔΗΣ,220.0,masoutis,3.96,27.69
15201219487374,ΛΟΥΜΙΔΗΣ ΠAΠAΓAΛOΣ ΠΑΡΑΔΟΣ 981Γ,09-04-2026,ανά κιλ,"Είδη πρωινού & Ροφήματα, Καφέδες, Ροφήματα & Αφεψήματα, Καφέδες Ελληνικοί","[170, 181, 186]",True,False,ΛΟΥΜΙΔΗΣ,220.0,masoutis,20.9,21.3
1601,ΜΠΟΥΤΙ ΧΟΙΡ. ΟΛΛΑΝ. ΝΩΠΟ Α/Ο Α/Δ(Τ. Κ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,mymarket,7.94,7.94
1601,ΜΠΟΥΤΙ ΧΟΙΡ. ΟΛΛΑΝ. ΝΩΠΟ Α/Ο Α/Δ(Τ. Κ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,masoutis,7.9,7.9
1602,ΜΠΟΥΤΙ ΧΟΙΡ. ΕΛΛΗΝΙΚΟ ΝΩΠΟ Α/Ο(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,xalkiadakis,5.95,5.95
1602,ΜΠΟΥΤΙ ΧΟΙΡ. ΕΛΛΗΝΙΚΟ ΝΩΠΟ Α/Ο(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,mymarket,8.76,8.76
1602,ΜΠΟΥΤΙ ΧΟΙΡ. ΕΛΛΗΝΙΚΟ ΝΩΠΟ Α/Ο(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Μπριζόλες χοιρινές","[410, 421, 422]",False,False,Ν/Α,302.0,masoutis,6.36,6.36
1701,ΣΠΆΛΑ ΝΕΑΡΟΎ ΜΟΣΧ Α/Ο ΝΩΠΉ ΕΙΣ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Σπάλα χοιρινή","[410, 421, 423]",False,False,Ν/Α,302.0,mymarket,18.39,18.39
1702,ΣΠΑΛΑ ΒΟΕΙΟΥ ΓΕΡΜΑΝ. ΝΩΠΗ Α/Ο (ΤΙΜ. ΚΙΛ).,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Σπάλα χοιρινή","[410, 421, 423]",False,False,Ν/Α,302.0,mymarket,14.89,14.89
1702,ΣΠΑΛΑ ΒΟΕΙΟΥ ΓΕΡΜΑΝ. ΝΩΠΗ Α/Ο (ΤΙΜ. ΚΙΛ).,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Σπάλα χοιρινή","[410, 421, 423]",False,False,Ν/Α,302.0,masoutis,16.4,16.4
1704,ΒΟΕΙΟΝ ΣΠΑΛΑ ΕΛΛΗΝΙΚΟ Α/Ο(ΚΙΛΟ)ΝΩΠΟ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Σπάλα χοιρινή","[410, 421, 423]",False,False,Ν/Α,302.0,xalkiadakis,16.9,16.9
1704,ΒΟΕΙΟΝ ΣΠΑΛΑ ΕΛΛΗΝΙΚΟ Α/Ο(ΚΙΛΟ)ΝΩΠΟ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Χοιρινό, Σπάλα χοιρινή","[410, 421, 423]",False,False,Ν/Α,302.0,masoutis,16.4,16.4
1802,ΚΙΛΟΤΟ ΒΟΕΙΟΥ ΓΕΡΜΑΝΙΑΣ ΝΩΠΟ Α/Ο(Τ. ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Φιλέτο μοσχαρίσιο","[410, 418, 419]",False,False,Ν/Α,302.0,masoutis,17.4,17.4
1804,ΒΟΕΙΟΝ ΚΙΛΟΤΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Φιλέτο μοσχαρίσιο","[410, 418, 419]",False,False,Ν/Α,302.0,xalkiadakis,17.6,17.6
1804,ΒΟΕΙΟΝ ΚΙΛΟΤΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Φιλέτο μοσχαρίσιο","[410, 418, 419]",False,False,Ν/Α,302.0,masoutis,17.4,17.4
1902,ΣΤΗΘΟΣ-ΛΑΠΑ ΒΟΕΙΟΥ ΓΕΡΜΑΝΙΑΣ Α/Ο (Τ. Κ. ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Σπάλα, Χτένι & Ελιά μοσχαρίσια","[410, 418, 420]",False,False,Ν/Α,302.0,mymarket,13.29,13.29
2001,ΕΛΙΆ ΝΕΑΡΟΎ ΜΟΣΧ Α/Ο ΝΩΠΉ ΕΙΣ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Σπάλα, Χτένι & Ελιά μοσχαρίσια","[410, 418, 420]",False,False,Ν/Α,302.0,mymarket,18.79,18.79
2002,ΕΛΙΑ ΒΟΕΙΟΥ ΓΕΡΜΑΝΙΑΣ ΝΩΠΗ Α/Ο(ΤΙΜ. ΚΙΛ. ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Σπάλα, Χτένι & Ελιά μοσχαρίσια","[410, 418, 420]",False,False,Ν/Α,302.0,mymarket,14.89,14.89
2002,ΕΛΙΑ ΒΟΕΙΟΥ ΓΕΡΜΑΝΙΑΣ ΝΩΠΗ Α/Ο(ΤΙΜ. ΚΙΛ. ),09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Σπάλα, Χτένι & Ελιά μοσχαρίσια","[410, 418, 420]",False,False,Ν/Α,302.0,masoutis,16.4,16.4
2004,ΒΟΕΙΟΝ ΕΛΙΑ ΕΛΛΗΝΙΚΟ Α/Ο (ΚΙΛΟ)ΝΩΠΟ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Σπάλα, Χτένι & Ελιά μοσχαρίσια","[410, 418, 420]",False,False,Ν/Α,302.0,xalkiadakis,16.9,16.9
2004,ΒΟΕΙΟΝ ΕΛΙΑ ΕΛΛΗΝΙΚΟ Α/Ο (ΚΙΛΟ)ΝΩΠΟ,09-04-2026,ανά κιλ,"Φρέσκο Κρέας, Φρέσκο Μοσχάρι, Σπάλα, Χτένι & Ελιά μοσχαρίσια","[410, 418, 420]",False,False,Ν/Α,302.0,masoutis,16.4,16.4
2101,ΜΕΛΙΤΖΑΝΕΣ ΦΛΑΣΚΕΣ ΕΙΣΑΓ(ΚΙΛΟ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Μελιτζάνες, Κολοκύθια, Πιπεριές","[393, 396, 398]",False,False,Ν/Α,302.0,masoutis,2.58,2.58
2102,ΜΕΛΙΤΖΑΝΑ ΦΛΑΣΚΑ ΕΓΧΩΡΙΑ (ΤΙΜΗ ΚΙΛΟΥ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Μελιτζάνες, Κολοκύθια, Πιπεριές","[393, 396, 398]",False,False,Ν/Α,302.0,xalkiadakis,3.85,3.85
2102,ΜΕΛΙΤΖΑΝΑ ΦΛΑΣΚΑ ΕΓΧΩΡΙΑ (ΤΙΜΗ ΚΙΛΟΥ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Μελιτζάνες, Κολοκύθια, Πιπεριές","[393, 396, 398]",False,False,Ν/Α,302.0,mymarket,4.59,4.59
2102,ΜΕΛΙΤΖΑΝΑ ΦΛΑΣΚΑ ΕΓΧΩΡΙΑ (ΤΙΜΗ ΚΙΛΟΥ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Μελιτζάνες, Κολοκύθια, Πιπεριές","[393, 396, 398]",False,False,Ν/Α,302.0,masoutis,4.15,4.15
2201,ΛΕΜΟΝΙΑ ΧΥΜΑ ΕΓΧ. ΠΟΙΟΤΗΤΑ Α'(TIMH ΚΙΛ. ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Φρούτα, Πορτοκάλια, Μανταρίνια, Λεμόνια & άλλα Εσπεριδοειδή","[393, 403, 404]",False,False,Ν/Α,302.0,xalkiadakis,1.15,1.15
2201,ΛΕΜΟΝΙΑ ΧΥΜΑ ΕΓΧ. ΠΟΙΟΤΗΤΑ Α'(TIMH ΚΙΛ. ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Φρούτα, Πορτοκάλια, Μανταρίνια, Λεμόνια & άλλα Εσπεριδοειδή","[393, 403, 404]",False,False,Ν/Α,302.0,mymarket,1.58,1.58
2201,ΛΕΜΟΝΙΑ ΧΥΜΑ ΕΓΧ. ΠΟΙΟΤΗΤΑ Α'(TIMH ΚΙΛ. ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Φρούτα, Πορτοκάλια, Μανταρίνια, Λεμόνια & άλλα Εσπεριδοειδή","[393, 403, 404]",False,False,Ν/Α,302.0,masoutis,1.55,1.55
2202,ZAROS ΝΕΡΟ 1500ML 6ΑΔΑ PVC (Φ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Φρούτα, Πορτοκάλια, Μανταρίνια, Λεμόνια & άλλα Εσπεριδοειδή","[393, 403, 404]",False,False,ZAROS,484.0,masoutis,2.1,2.1
2301,ΠΑΤΑΤΕΣ ΚΡΗΤΗΣ ΔΙΧΤΥ(ΚΙΛΟ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,xalkiadakis,0.98,0.98
2301,ΠΑΤΑΤΕΣ ΚΡΗΤΗΣ ΔΙΧΤΥ(ΚΙΛΟ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,masoutis,0.59,0.59
2302,ΠΑΤΑΤΕΣ ΦΟΥΡΝΟΥ ΔΙΧΤΥ ΕΛΛ(ΚΙΛΟ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,xalkiadakis,0.65,0.65
2302,ΠΑΤΑΤΕΣ ΦΟΥΡΝΟΥ ΔΙΧΤΥ ΕΛΛ(ΚΙΛΟ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,efresh,1.08,1.08
2302,ΠΑΤΑΤΕΣ ΦΟΥΡΝΟΥ ΔΙΧΤΥ ΕΛΛ(ΚΙΛΟ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,masoutis,0.59,0.59
2304,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ ΣΥΣ/ΝΕΣ ΠΟΙΟΤ Α(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,xalkiadakis,1.25,1.25
2304,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ ΣΥΣ/ΝΕΣ ΠΟΙΟΤ Α(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,efresh,1.55,1.55
2304,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ ΣΥΣ/ΝΕΣ ΠΟΙΟΤ Α(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,mymarket,1.27,1.27
2304,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ ΣΥΣ/ΝΕΣ ΠΟΙΟΤ Α(ΤΙΜΗ ΚΙΛ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,masoutis,1.55,1.55
2305,ΠΑΤΑΤΕΣ ΧΥΜΑ ΕΙΣ. ΠΟΙΟΤΗΤΑ Α' (ΤΙΜΗ ΚΙΛ. ),09-04-2026,ανά κιλ,"Φρέσκα Φρούτα & Λαχανικά, Λαχανικά, Πατάτες, Γλυκοπατάτες, Κολοκάσια, Γιαμ","[393, 396, 402]",False,False,Ν/Α,302.0,xalkiadakis,0.75,0.75
