CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
18,5201106271270,PUMMARO 500G PASSATA ΚΛΑΣΣΙΚΟ,0.75,1.5,5201106271270.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,bazaar,01-01-2025,07-01-2025
18,5202908500001,THE RED FARM 500G ΤΟΜΑΤΑ PASSATA,0.57,1.14,5202908500001.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,bazaar,01-01-2025,07-01-2025
19,5208086423408,ΑΓΡΟΚΤΗΜΑ 6-ΤΜΧ ΑΥΓΑ MEDIUM,1.49,0.25,5208086423408.jpg,1,Αυγά,τμχ,,bazaar,01-01-2025,07-01-2025
20,8710448545064,REMIA GOLD 250G ΜΑΡΓΑΡΙΝΗ 80%  /ΑΛΟΥΜΙΝΟΧΑΡΤΟ,0.79,3.16,8710448545064.jpg,0,Μαργαρίνες,kg,,bazaar,01-01-2025,07-01-2025
21,5208086449019,ΠΑΡΑΔΟΣΙΑΚΟ ΕΚΛΕΚΤΟ 1L ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ,9.45,9.45,5208086449019.jpg,1,Παρθένο Ελαιόλαδο,lt,,bazaar,01-01-2025,07-01-2025
22,5208086440979,FARMER 1L ΗΛΙΕΛΑΙΟ,1.7,1.7,5208086440979.jpg,1,Ηλιέλαιο,lt,,bazaar,01-01-2025,07-01-2025
23,5201262001285,ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1KG ΑΡΑΚΑΣ ΚΤΨ,2.9,2.9,5201262001285.jpg,0,Λαχανικά Κατεψυγμένα,kg,,bazaar,01-01-2025,07-01-2025
23,5201262001292,ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1KG ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ ΚΤΨ,2.85,2.85,5201262001292.jpg,0,Λαχανικά Κατεψυγμένα,kg,,bazaar,01-01-2025,07-01-2025
23,5208086414543,FARMER 1KG ΑΡΑΚΑΣ ΚΤΨ,1.95,1.95,5208086414543.jpg,1,Λαχανικά Κατεψυγμένα,kg,,bazaar,01-01-2025,07-01-2025
23,5208086415182,FARMER 1KG ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ ΚΤΨ,1.79,1.79,5208086415182.jpg,1,Λαχανικά Κατεψυγμένα,kg,,bazaar,01-01-2025,07-01-2025
24,5200120913708,ΑΘΗΝΑΪΚΗ 1KG ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ,0.8,0.8,5200120913708.jpg,0,Λευκή Ζάχαρη,kg,,bazaar,01-01-2025,07-01-2025
25,3041091409812,NUTRICIA 250G ΚΡΕΜΑ FARINE LACTE,2.49,9.96,3041091409812.jpg,0,Κρέμες για βρέφη,kg,,bazaar,01-01-2025,07-01-2025
26,5201037503754,ΔΕΛΤΑ 1L ADVANCE ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ (ΦΙΑΛΗ),2.18,2.18,5201037503754.jpg,0,Γάλα για βρέφη,kg,,bazaar,01-01-2025,07-01-2025
27,5208086444953,ΚΑΛΗΜΕΡΑ 100G ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ,1.19,11.9,5208086444953.jpg,1,Ελληνικός Καφές,kg,,bazaar,01-01-2025,07-01-2025
28,5208086439508,INSTACOFFEE 200G ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ CLASSIC,4.99,24.95,5208086439508.jpg,1,Στιγμιαίος Καφές,kg,,bazaar,01-01-2025,07-01-2025
29,4000508087516,JACOBS 250G ΚΑΦΕΣ ΦΙΛΤΡΟΥ ΔΥΝΑΤΟΣ,5.59,22.36,4000508087516.jpg,0,Γαλλικός Καφές,kg,,bazaar,01-01-2025,07-01-2025
30,5208086444717,DELISSA 200G ΦΡΟΥΚΤΟΖΗ,1.19,5.95,5208086444717.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,bazaar,01-01-2025,07-01-2025
32,5201502117127,AGRINO 500G ΦΑΚΕΣ ΨΙΛΕΣ ΚΑΝΑΔΑ,1.94,3.88,5201502117127.jpg,0,Φακές,kg,,bazaar,01-01-2025,07-01-2025
32,5208086400089,FARMER 500G ΦΑΚΕΣ ΨΙΛΕΣ,0.99,1.98,5208086400089.jpg,1,Φακές,kg,,bazaar,01-01-2025,07-01-2025
33,5208086441310,ΑΓΡΟΚΤΗΜΑ 1L ΦΥΣ. ΧΥΜΟΣ 100% ΠΟΡΤΟΚΑΛΙ ΛΑΚΩΝΙΑΣ,1.25,1.25,5208086441310.jpg,1,Χυμός Πορτοκάλι,lt,,bazaar,01-01-2025,07-01-2025
35,5208086445820,ALLDAY CLEAN 3L 30ΜΕΖ ΥΓΡΟ ΠΛΥΝΤ. ΛΩΤΟΣ ΟΡΧΙΔΕΑ,3.59,0.12,5208086445820.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,bazaar,01-01-2025,07-01-2025
36,5208086416387,BAZAAR 1L PLUS ΚΑΘΑΡΙΣΤΙΚΟ ΑΡΩΜΑ ΦΡΕΣΚΑΔΑΣ,1.35,1.35,5208086416387.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,bazaar,01-01-2025,07-01-2025
36,5208086441815,ALLDAY CLEAN 2L ΧΛΩΡΙΟ REGULAR,0.95,0.47,5208086441815.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,bazaar,01-01-2025,07-01-2025
37,5208086446322,ALLDAY 1L ΥΓΡΟ ΠΙΑΤΩΝ LEMON,0.99,0.99,5208086446322.jpg,1,Απορρυπαντικά Πιάτων,lt,,bazaar,01-01-2025,07-01-2025
38,5208086449415,SOFTIES 800G ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ ΛΕΥΚΟ,2.5,3.13,5208086449415.jpg,1,Χαρτί Κουζίνας,kg,,bazaar,01-01-2025,07-01-2025
39,6920354836077,COLGATE 75ML BAKING SODA,1.2,16,6920354836077.jpg,0,Οδοντόκρεμα,kg,,bazaar,01-01-2025,07-01-2025
40,5208086432677,BAZAAR SOFTIES 10-ΤΜΧ ΡΟΛΑ ΥΓΕΙΑΣ 3-ΦΥΛΛΑ (112Gx10),3.59,3.21,5208086432677.jpg,1,Χαρτί Υγείας,τμχ,,bazaar,01-01-2025,07-01-2025
41,5201263006357,EVERYDAY 18-ΤΜΧ HDRY UL PL SUPER ECONOMY,2.14,0.12,5201263006357.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,bazaar,01-01-2025,07-01-2025
42,4008713713770,BRUGGEN 500G ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΟΛΙΚΗΣ ΑΛΕΣΗΣ,0.96,1.92,4008713713770.jpg,0,Προϊόντα Βρώμης,kg,,bazaar,01-01-2025,07-01-2025
44,5201109601661,ΠΑΠΟΥΤΣΑΝΗ ΚΑΡΑΒΑΚΙ 125G ΣΑΠΟΥΝΙ ΛΕΥΚΟ,0.76,6.08,5201109601661.jpg,0,Σαπούνι Στερεό,kg,,bazaar,01-01-2025,07-01-2025
45,5207350000024,SENSI 10-ΤΜΧ ΑΝΟΙΧΤΗ ΠΑΝΑ ΕΝΗΛΙΚΩΝ MEDIUM,4.99,0.5,5207350000024.jpg,1,Πάνες Ακράτειας,τμχ,,bazaar,01-01-2025,07-01-2025
46,4015400278818,PAMPERS 52-ΤΜΧ PREMIUM CARE JUMBO No4  9-14KG,13.6,0.26,4015400278818.jpg,0,Πάνες για Μωρά,τμχ,,bazaar,01-01-2025,07-01-2025
47,5208086442256,ALLDAY 80-ΤΜΧ ΜΩΡΟΜΑΝΤΗΛΑ ALOE VERA,0.79,0.01,5208086442256.jpg,1,Μωρομάντηλα,τμχ,,bazaar,01-01-2025,07-01-2025
48,5201410220056,SEPTONA 500ML BABY ΣΑΜΠ & ΑΦΡΟΛ ΒΑΛΣ & ΑΛΟΗ,2.79,5.58,5201410220056.jpg,0,Σαμπουάν για Μωρά,lt,,bazaar,01-01-2025,07-01-2025
49,5208086440276,JOLLY DOG 300G ΣΚΥΛΟΤΡΟΦΗ ΔΙΣΚΑΚΙ ΠΑΤΕ ΒΟΔΙΝΟ ΚΑΡΟΤΑ,0.89,2.97,5208086440276.jpg,1,Τροφή για Σκύλους,kg,,bazaar,01-01-2025,07-01-2025
50,5208086439829,JOLLY CAT 100G ΓΑΤΟΤΡΟΦΗ ΔΙΣΚΑΚΙ ΠΑΤΕ ΒΟΔΙΝΟ ΚΑΡΔΙΑ,0.41,4.1,5208086439829.jpg,1,Τροφή για γάτες,kg,,bazaar,01-01-2025,07-01-2025
51,5203064042404,ΑΛΛΑΤΙΝΗ 1KGx2(+1 free) ΑΛΕΥΡΙ  Γ.Ο.Χ.,2.98,0.99,5203064042404.jpg,0,Αλεύρι,kg,,bazaar,01-01-2025,07-01-2025
51,5208086413799,FARMER 1KG ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ,0.65,0.65,5208086413799.jpg,1,Αλεύρι,kg,,bazaar,01-01-2025,07-01-2025
53,5202575007469,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΠΑΡΙΖΑ ΦΕΤΕΣ,0.75,4.69,5202575007469.jpg,0,Πάριζα,kg,,bazaar,01-01-2025,07-01-2025
54,5208086421121,FARMER 1L 3.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ.ΜΕ ΚΑΠΑΚΙ,1.05,1.05,5208086421121.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,bazaar,01-01-2025,07-01-2025
55,5208086421275,FARMER 1L 1.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ.ΜΕ ΚΑΠΑΚΙ,0.99,0.99,5208086421275.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,bazaar,01-01-2025,07-01-2025
56,5208086426430,ΑΓΡΟΚΤΗΜΑ 400G ΛΕΥΚΟ ΤΥΡΙ (vacuum),2.49,6.22,5208086426430.jpg,1,Λευκό τυρί,kg,,bazaar,01-01-2025,07-01-2025
57,5201502117028,AGRINO 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ,2.09,4.18,5201502117028.jpg,0,Φασόλια,kg,,bazaar,01-01-2025,07-01-2025
57,5208086400058,FARMER 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΚΑΝΑΔΑ,1.09,2.18,5208086400058.jpg,1,Φασόλια,kg,,bazaar,01-01-2025,07-01-2025
58,5201399011317,3Α 500G ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣΑΓΩΓΗΣ,3.1,6.2,5201399011317.jpg,0,Ρεβύθια,kg,,bazaar,01-01-2025,07-01-2025
58,5208086400072,FARMER 500G ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ,1.45,2.9,5208086400072.jpg,1,Ρεβύθια,kg,,bazaar,01-01-2025,07-01-2025
52,54404,Φλωρίδης Τας Κεμπάπ 500g,5.85,11.70,floridis_moshari_katsarola_54404.jpg,0,Μοσχάρι,kg,xmas,efood,01-01-2025,07-01-2025
63,58283,Roshen Lacmi Σοκολάτα Γάλακτος 90g,1.60,17.78,roshen_lacmi_sokolata_58283.jpg,0,Σοκολάτα,kg,xmas,efood,01-01-2025,07-01-2025
67,59736,Κατσέλης Τσουρέκι 450g,2.50,10.00,katselis_tsoureki_59736.jpg,0,Τσουρέκι,kg,xmas,efood,01-01-2025,07-01-2025
68,52733,Χρυσανθίδης Βασιλόπιτα Τσουρέκι 480g,6.40,13.33,xrisanthidis_vasilopita_tsoureki_52733.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,efood,01-01-2025,07-01-2025
1,53831,Voion Ρύζι Κίτρινο Τύπου Μπονέτ Ελληνικό 500g,1.80,3.60,voion_ryzi_kitrino_greek_53831.jpg,0,Ρύζι,Kg,,efood,01-01-2025,07-01-2025
1,53834,Voion Ρύζι Γλασσέ Ελληνικό 500g,1.65,3.30,voion_ryzi_glasse_53834.jpg,0,Ρύζι,Kg,,efood,01-01-2025,07-01-2025
1,53833,Voion Ρύζι Νυχάκι Ελληνικό 500g,1.70,3.40,voion_ryzi_nyxaki_53833.jpg,0,Ρύζι,Kg,,efood,01-01-2025,07-01-2025
1,53832,Voion Ρύζ Καρολίνα Ελληνικό 500g,2.10,4.20,voion_ryzi_karolina_53832.jpg,0,Ρύζι,Kg,,efood,01-01-2025,07-01-2025
2,43618,Καραμολέγκος Ψωμί Τοστ Σταρένιο 680g,1.47,2.16,karamolegkos_tost_starenio_43618.jpg,0,Ψωμί για Tοστ,Kg,,efood,01-01-2025,07-01-2025
2,43613,Κατσέλης Ψωμί Τοστ Ολικής Άλεσης 720g,2.02,2.81,katselis_psomi_fetes_olikis_43613.jpg,0,Ψωμί για Tοστ,Kg,,efood,01-01-2025,07-01-2025
3,55324,Κατσέλης Διπλοζυμωτό Σταρένιο Προζυμένιο Ψωμί Σε Φέτες 500g,1.70,3.40,katselis_diplozimoto_starenio_prozymenio_fetes_500gr_55324.jpg,0,Ψωμί Φραντζόλα,Kg,,efood,01-01-2025,07-01-2025
4,12724,Elite Φρυγανιές Classic Σταρένιες 4x125g 3+1 Δώρο,1.60,3.20,elite_friganies_starenies_12724.jpg,0,Φρυγανιές,Kg,,efood,01-01-2025,07-01-2025
5,44135,Melissa Spaghetti Νo6 500g,1.15,2.30,melissa_spaggeti_no6_44135.jpg,0,Μακαρόνια Νο 6,Kg,,efood,01-01-2025,07-01-2025
6,54400,Φλωρίδης Μπριζόλα Χοιρινή Με Οστό 700g,6.03,8.61,floridis_mprizola_hoirini_osto_54400.jpg,0,Νωπό Χοιρινό,Kg,,efood,01-01-2025,07-01-2025
7,53662,Mimikos Μπουτάκια Κοτόπουλο 590g,7.95,13.47,mimikos_mpoutakia_kotopoulo_590gr_53662.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,efood,01-01-2025,07-01-2025
8,44881,Ifantis Φιλέτο Γαλοπούλα Βραστή 160g -0.2€,3.30,20.63,yfantis_fileto_galopoulas_vrastis_44881.jpg,0,Γαλοπούλα,Kg,,efood,01-01-2025,07-01-2025
8,44880,Ifantis Φιλέτο Γαλοπούλα Καπνιστή 160g -0.2€,3.30,20.63,yfantis_fileto_galopoulas_kapnisti_44880.jpg,0,Γαλοπούλα,Kg,,efood,01-01-2025,07-01-2025
9,54973,7 Θάλασσες Γλώσσα Φιλέτο 600g,8.65,14.42,7thalasses_glossa_fileto_54973.jpg,0,Ψάρια Κατεψυγμένα,Kg,,efood,01-01-2025,07-01-2025
10,57293,Mevgal Fresh Milk Full Fat 3.5% 1l,1.70,1.70,mevgal_fresh_milk_full_fat_57293.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,efood,01-01-2025,07-01-2025
11,57292,Mevgal Fresh Milk Low Fat 1.5% 1l,1.70,1.70,mevgal_fresh_milk_low_fat_57292.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,efood,01-01-2025,07-01-2025
12,29271,Νουνού Γάλα Εβαπορέ Light 400g,1.30,3.25,nounou_evapore_light_29271.jpg,0,Γάλα Εβαπορέ,lt,,efood,01-01-2025,07-01-2025
12,29331,Νουνού Γάλα Εβαπορέ Πλήρες 400g,1.30,3.25,nounou_evepore_plires_29331.jpg,0,Γάλα Εβαπορέ,lt,,efood,01-01-2025,07-01-2025
13,26706,Δέλτα Μικρές Οικογενειακές Φάρμες Γιαούρτι Διπλοστραγγιστό 10% 2x200g,3.25,8.13,delta_mikres_oikogeniakes_farmes_giaourti_10%_26706.jpeg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,efood,01-01-2025,07-01-2025
14,26707,Δέλτα Μικρές Οικογενειακές Φάρμες Γιαούρτι Διπλοστραγγιστό 2% 2x200g,3.25,8.13,delta_mikres_oikogeniakes_farmes_giaourti_2%_26707.jpeg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,efood,01-01-2025,07-01-2025
15,40641,Όλυμπος Φέτα Βαρελίσια Π.Ο.Π. σε Άλμη 300g,5.75,19.17,olympos_feta_varelisia_almi_300gr_40641.jpg,0,Τυρί Φέτα,kg,,efood,01-01-2025,07-01-2025
16,51685,Alpiland Gouda Αυστρίας σε Φέτες 200g,3.30,17.00,alpiland_gouda_austrias_fetes_51685.jpg,0,Τυρί Γκούντα,kg,,efood,01-01-2025,07-01-2025
17,51686,Alpiland Gouda Light Αυστρίας σε Φέτες 200g,3.60,18.00,Alpiland_Austrian_Light_Gouda_in_Slices_200g_51686.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,efood,01-01-2025,07-01-2025
18,52675,Γκρέκα Συμπυκνωμένος Χυμός Ντομάτας 500g,0.90,1.80,gkrekas_sympiknomenos_xymos_tomata_52675.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,efood,01-01-2025,07-01-2025
19,52209,Χρυσά Αυγά Αχυρώνα με Βιταμίνη D 53-63g 6τεμ -0.5€,3.60,0.60,chrysa_avga_achyrona_vitaminid_52209.jpg,0,Αυγά,τμχ,,efood,01-01-2025,07-01-2025
19,39313,Χρυσά Αυγά Κατηγορία Α 6τεμ,2.80,0.47,chrysa_avga_a6_39313.jpg,0,Αυγά,τμχ,,efood,01-01-2025,07-01-2025
20,54878,Super Fresco Μαργαρίνη 70% Πλάκα 200g,1.00,5.00,super_fresco_margarine_plaka_54878.jpg,0,Μαργαρίνες,kg,,efood,01-01-2025,07-01-2025
21,8526,Μινέρβα Χωριό Εξαιρετικό Παρθένο Ελαιόλαδο Ποικιλία Κορονέικη 1l,15.24,15.24,exeretiko_partheno_eleolado_chorio_minerva_8526.jpg,0,Παρθένο Ελαιόλαδο,lt,,efood,01-01-2025,07-01-2025
22,52671,Sanola Ηλιέλαιο 1l,3.95,3.95,sanola_ilielaio_52671_1lt.jpg,0,Ηλιέλαιο,lt,,efood,01-01-2025,07-01-2025
23,54419,Μπάρμπα Στάθης Φασολάκια Πλατιά 900g,3.85,4.28,mparmpa_stathis_fasolakia_platia_54419.jpg,0,Λαχανικά Κατεψυγμένα,kg,,efood,01-01-2025,07-01-2025
23,54418,Μπάρμπα Στάθης Αρακάς 900g,3.90,4.33,mparmpa_stathis_arakas_54418.jpg,0,Λαχανικά Κατεψυγμένα,kg,,efood,01-01-2025,07-01-2025
24,30009,Ζάχαρη Λευκή Kρυσταλλική 1kg,1.62,1.62,zachari_30009.jpg,0,Λευκή Ζάχαρη,kg,,efood,01-01-2025,07-01-2025
25,53456,Γιώτης Φαρίν Λακτέ 300g -0.5€,3.25,10.83,Jotis_Farin_Lacte_300g_-0.5€_53456.jpg,0,Κρέμες για βρέφη,kg,,efood,01-01-2025,07-01-2025
26,34055,Νουνού Βρεφικό Γάλα Noulac 400g,1.55,3.88,vrefiko_gala_noulac_34055.jpg,0,Γάλα για βρέφη,kg,,efood,01-01-2025,07-01-2025
27,25734,Bravo Ελληνικός Καφές Κλασικός 193g,4.45,23.06,bravo_ellinikos_kafes_klasikos_25734.jpg,0,Ελληνικός Καφές,kg,,efood,01-01-2025,07-01-2025
28,53352,Nescafe Καφές Στιγμιαίος Gold Blend 95g,6.95,73.16,nescafe_coffee_stigmieos_gold_blend_95_53352.jpg,0,Στιγμιαίος Καφές,kg,,efood,01-01-2025,07-01-2025
29,2742,Jacobs Καφές Φίλτρου Flavours Φουντούκι 250g,7.70,30.80,kafes_filtrou_jacobs_fountouki_2742.jpg,0,Γαλλικός Καφές,kg,,efood,01-01-2025,07-01-2025
30,51820,Slim Line Γλυκαντικό με Stevia 150g,3.50,23.33,glykantiko_slimline_stevia_crystal_150gr_51820.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,efood,01-01-2025,07-01-2025
32,8392,3 Άλφα Φακές Ψιλές 500g,2.20,4.40,3a_fakes_psiles_isagogis_500g_8392.jpg,0,Φακές,kg,,efood,01-01-2025,07-01-2025
33,3566,Amita Πορτοκάλι 100% 1l,2.20,2.20,amita_portokali_3566.jpg,0,Χυμός Πορτοκάλι,lt,,efood,01-01-2025,07-01-2025
35,54121,Skip Πανίσχυρο Υγρό Πλυντηρίου Ρούχων 729ml 27μεζ,6.13,0.23,skip_panishyro_ygro_aporrypantiko_729ml_54121.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,efood,01-01-2025,07-01-2025
36,16145,Klinex Χλωρίνη Ultra Protection Λεμόνι 1.25l,3.30,2.64,klinex_chlorini_ulptra_protection_lemon_16145.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,efood,01-01-2025,07-01-2025
37,48310,Ava Perle Υγρό Πιάτων Χαμομήλι 430ml,1.64,3.81,ava_perle_chamomile_430_48310.jpg,0,Απορρυπαντικά Πιάτων,lt,,efood,01-01-2025,07-01-2025
37,48311,Ava Perle Υγρό Πιάτων Χαμομήλι & Λεμόνι 430ml,1.56,3.63,ava_perle_chamomile_lemon_430_48311.jpg,0,Απορρυπαντικά Πιάτων,lt,,efood,01-01-2025,07-01-2025
38,51621,Endless Economy Ρολό Κουζίνας 2 Φύλλων 800g,3.53,4.41,rolo_kouzinas_endless_econmy_800g_51621.jpg,0,Χαρτί Κουζίνας,kg,,efood,01-01-2025,07-01-2025
39,18723,AIM Οδοντόκρεμα White Now 75ml,1.92,25.60,odontokrema_aim_white_now_18723.jpg,0,Οδοντόκρεμα,kg,,efood,01-01-2025,07-01-2025
40,51620,Endless Rich & Soft Χαρτί Υγείας 3 Φύλλων 10τεμ,3.61,0.36,rola_ygeias_endless_rich_soft_3fyllo_51620.jpg,0,Χαρτί Υγείας,τμχ,,efood,01-01-2025,07-01-2025
41,41525,Everyday Hyperdry Σερβιέτες Maxi Night Ultra Plus Value Pack 18τεμ,3.09,0.17,everyday_servietes_hyperdry_maxi_night_ultra_plus_value_pach_41525.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,efood,01-01-2025,07-01-2025
41,52652,Everyday Fresh Σερβιέτες Maxi Night Ultra Plus Value Pack 18τεμ,3.22,0.18,everyday_servietes_anatomic_allcotton_52652.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,efood,01-01-2025,07-01-2025
42,0966,Quaker Νιφάδες Βρώμης σε Κουτί 500g,3.55,7.10,Quaker_Oats_Container_0966_.jpg,0,Προϊόντα Βρώμης,kg,,efood,01-01-2025,07-01-2025
43,26758,Orzene Σαμπουάν Μπύρας για Κανονικά Μαλλιά 400ml,3.19,7.98,orzene_sampouan_beer_kaninika_26758.jpg,0,Σαμπουάν,lt,,efood,01-01-2025,07-01-2025
44,39634,Αρκάδι Πράσινο Σαπούνι με Ελαιόλαδο 150g,1.16,7.74,arkadi_sapouni_eleoladou_atomiko_prasino_39634.jpg,0,Σαπούνι Στερεό,kg,,efood,01-01-2025,07-01-2025
45,54266,Sani Pants Εσώρουχο Ελαστικό Ακράτειας Sensitive Large No3 10+4τεμ Δώρο,16.11,1.15,sani_pants_elastiko_esorouho_akratias_NO3_54266.jpg,0,Πάνες Ακράτειας,τμχ,,efood,01-01-2025,07-01-2025
46,52389,Pampers Πάνες Βρακάκι Maxi Νο5 42τεμ,20.06,0.48,pampers_panes_pants_no5_52389.jpg,0,Πάνες για Μωρά,τμχ,,efood,01-01-2025,07-01-2025
47,52052,Agnotis Μωρομάντηλα 70τεμ 2+1 Δώρο,6.10,0.02,agnotis_moromantila_52052.jpg,0,Μωρομάντηλα,τμχ,,efood,01-01-2025,07-01-2025
48,52336,Septona Baby Σαμπουάν & Αφρόλουτρο με Βάλσαμο & Λεβάντα 500ml,3.68,7.36,septona_baby_sampouan_afroloutro_valsamo_levanta_500ml_52336.jpg,0,Σαμπουάν για Μωρά,lt,,efood,01-01-2025,07-01-2025
49,16499,Pedigree Markies Μπισκότα Γεμιστά με Μεδούλι 500g,4.50,9.00,pedigree_biscota_16499.jpg,0,Τροφή για Σκύλους,kg,,efood,01-01-2025,07-01-2025
49,16498,Pedigree Μπισκότα για Ενήλικους Σκύλους Biscrok 500g,4.35,8.70,pedigree_biscota_16498.jpg,0,Τροφή για Σκύλους,kg,,efood,01-01-2025,07-01-2025
50,49348,Whiskas Ξηρά Τροφή Γάτας Κροκέτες Γεμιστές με Κοτόπουλο 300g,2.55,8.50,whiskas_mekotopoylo_300g_49348.jpg,0,Τροφή για γάτες,kg,,efood,01-01-2025,07-01-2025
50,49498,Whiskas Ξηρά Τροφή Γάτας Κροκέτες Γεμιστές με Μοσχάρι 300g,2.40,8.00,whiskas_memosxari_300g_49498.jpg,0,Τροφή για γάτες,kg,,efood,01-01-2025,07-01-2025
51,34619,Μύλοι Αγίου Γεωργίου Αλεύρι Για Όλες τις Χρήσεις 1kg -0.38€,1.90,1.90,miloi_agiou_georgiou_alevri_gia_oles_tis_xriseis_1kg_34619.jpg,0,Αλεύρι,kg,,efood,01-01-2025,07-01-2025
53,44882,Ifantis Πάριζα Βραστή 10 Φέτες 160g -0.2€,1.95,12.19,yfantis_pariza_vrasti_44882.jpg,0,Πάριζα,kg,,efood,01-01-2025,07-01-2025
54,49962,Δέλτα MμμMilk Γάλα Οικογενειακό Light 1l,2.25,2.25,delta_mminlk_elafry_49962.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,efood,01-01-2025,07-01-2025
55,49961,Δέλτα MμμMilk Γάλα Οικογενειακό Πλήρες 1l,2.10,2.10,delta_mmilk_plires_49961.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,efood,01-01-2025,07-01-2025
56,49038,Όλυμπος Λευκό Τυρί Χωριάτικο σε Άλμη 400g,6.25,15.63,lefko_tyri_olympos_49038.jpg,0,Λευκό τυρί,kg,,efood,01-01-2025,07-01-2025
57,8395,3 Άλφα Φασόλια Μέτρια 500g,2.56,5.12,3a_fasolia_metria_isagogis_500g_8395.jpg,0,Φασόλια,kg,,efood,01-01-2025,07-01-2025
58,8400,3 Άλφα Ρεβύθια Αποφλοιωμένα 500g,3.78,7.56,3a_revithia_8400.jpg,0,Ρεβύθια,kg,,efood,01-01-2025,07-01-2025
52,2120246000000,ΠΑΣΣΙΑΣ ΝΕΑΡ. ΒΟΕΙΟ Α/Ο ΣΠΑΛΑ ΣΥΣΚΕΥΑΣΙΑΣ,11.95,11.95,52_Passias_Spala_Voeia.jpg,0,Μοσχάρι,kg,xmas,egnatia,01-01-2025,07-01-2025
63,5900915001121,TERRAVITA ΣΟΚΟΛΑΤΑ 100ΓΡ ΓΑΛΑΚΤΟΣ,0.99,9.9,63_Terravita_Sokolata_Galaktos_100g.png,0,Σοκολάτα,kg,xmas,egnatia,01-01-2025,07-01-2025
66,3276724802405,ΓΑΛΟΠΟΥΛΑ ΓΑΛΛΙΑΣ ΚΤΨ,4.69,4.69,66_galopoula_gallias_katepsigmeni.jpg,0,Γαλοπούλα,kg,xmas,egnatia,01-01-2025,07-01-2025
67,5200385112519,ΠΕΤΡΙΝΟΣ ΦΟΥΡΝΟΣ ΤΣΟΥΡΕΚΙ 330g,1.88,5.7,67_Petrinos_Fournos_Tsoureki_330g.jpg,1,Τσουρέκι,kg,xmas,egnatia,01-01-2025,07-01-2025
68,5206658001108,ΒΑΣΙΛΟΠΙΤΑ 600g,3.39,5.65,68_vasilopita.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,egnatia,01-01-2025,07-01-2025
