CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,
14,4071411,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΕΒΓΑΛ 2% 3x200ΓΡ,1.72,2.87,4071411_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,masoutis,11-06-2025,17-06-2025,
14,3874161,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΑΣΟΥΤΗ ΕΛΑΦΡΥ 2%ΛΙΠ 2X200ΓΡ,0.99,2.48,3874161_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,masoutis,11-06-2025,17-06-2025,
14,3062437,ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓ ΕΛΛΗΝΙΚΟ ΜΑΣΟΥΤΗΣ 2%Λ 1Κ,2.59,2.59,3062437_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,masoutis,11-06-2025,17-06-2025,
15,4066072,ΦΕΤΑ ΠΟΠ ΜΑΣΟΥΤΗ 400ΓΡ,4.49,11.23,4066072_1.jpg,1,Τυρί Φέτα,kg,,masoutis,11-06-2025,17-06-2025,
16,4092870,GOUDA ΓΕΡΜΑΝΙΑΣ REDDA 48% ΦΡΑΝΤΖΟΛΑ ΧΥΜΑ,6.90,6.90,default_kalathi.png,0,Τυρί Γκούντα,kg,,masoutis,11-06-2025,17-06-2025,
16,2472645,GOUDA ΦΕΤΕΣ MR GRAND 200ΓΡ,1.99,9.95,2472645_1.jpg,1,Τυρί Γκούντα,kg,,masoutis,11-06-2025,17-06-2025,
16,1942200,ΓΚΟΥΝΤΑ ΟΛΛΑΝΔΙΑΣ ROYAL ΦΡΑΝΤΖΟΛΑ ΧΥΜΑ,6.90,6.90,1942200_1.jpg,0,Τυρί Γκούντα,kg,,masoutis,11-06-2025,17-06-2025,
17,3699915,ΤΥΡΙ ΜΑΣΟΥΤΗ LIGHT ΧΥΜΑ,10.99,10.99,3699915_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,11-06-2025,17-06-2025,
17,2257616,GOUDA ΦΕΤΕΣ LIGHT MR GRAND 200ΓΡ,2.06,10.30,2257616_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,11-06-2025,17-06-2025,
17,4083457,GOUDA LIGHT MR GRAND ΦΡΑΤΖΟΛΑ ΧΥΜΑ,8.99,8.99,4083457_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,11-06-2025,17-06-2025,
17,1439207,ΗΜΙΣΚΛΗΡΟ ΚΟΛΙΟΣ LIGHT ΠΑΡΑΔ 3Κ ΧΥΜΑ ΦΟΡΜΑ,11.19,11.19,1439207_1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,11-06-2025,17-06-2025,
18,3607454,VALLATA ROSSA ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500ΓΡ,0.63,1.26,3607454_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,11-06-2025,17-06-2025,
18,3647633,ΤΟΜΑΤΟΧΥΜΟΣ ΜΑΣΟΥΤΗ 500ΓΡ,0.54,1.08,3647633_1.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,11-06-2025,17-06-2025,
18,1264506,PASSATA ΚΥΚΝΟΣ ΧΑΡΤ 500ΓΡ,0.74,1.48,1264506_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,11-06-2025,17-06-2025,
19,4058772,ΑΥΓΑ LARGE 6ΑΔΑ 63-73ΓΡ ΑΥΓΟΔΙΑΤΡΟΦΙΚΗ,2.09,0.35,4058772_1.jpg,0,Αυγά,τμχ,,masoutis,11-06-2025,17-06-2025,
19,3795507,ΑΥΓΑ ΦΡΕΣΚΑ ΑΧΥΡΩΝΑ MR GRAND 12T ΜΕΣΑΙΑ 53ΓΡ,3.19,0.27,3795507_1.jpg,1,Αυγά,τμχ,,masoutis,11-06-2025,17-06-2025,
19,3370087,ΑΥΓΑ ΧΡΥΣΑ ΦΡΕΣΚΑ ΕΛΛΗΝΙΚΑ Α LARGE 15ΑΔΑ ΠΛΑΣΤΙΚΗ ΘΗΚΗ 63-73ΓΡ,4.40,0.29,3370087_1.jpg,0,Αυγά,τμχ,,masoutis,11-06-2025,17-06-2025,
19,4044129,ΑΥΓΑ ΦΡΕΣΚΑ ΧΑΛΚΙΔΙΚΗΣ ΜΑΣΟΥΤΗ 6T ΜΕΓΑΛΑ 63ΓΡ,1.99,0.33,4044129_1.jpg,1,Αυγά,τμχ,,masoutis,11-06-2025,17-06-2025,
19,2464907,ΑΥΓΑ ΦΡΕΣΚΑ MR GRAND 10T ΜΕΣΑΙΑ 53,2.89,0.29,2464907_1.jpg,1,Αυγά,τμχ,,masoutis,11-06-2025,17-06-2025,
19,3315579,ΑΥΓΑ ΦΡΕΣΚΑ ΜΑΣΟΥΤΗ 10T ΜΕΣΑΙΑ 53ΓΡ,2.89,0.29,3315579_1.jpg,1,Αυγά,τμχ,,masoutis,11-06-2025,17-06-2025,
19,2567378,ΑΥΓΑ ΤΣΑΚΙΡΗ LARGE 10Τ 63-73ΓΡ,3.19,0.32,2567378_1.jpg,0,Αυγά,τμχ,,masoutis,11-06-2025,17-06-2025,
20,3908795,ΜΑΡΓΑΡΙΝΗ ΦΑΣΤ CLASSIC ΠΑΚΕΤΟ 225ΓΡ,1.02,4.53,3908795_1.jpg,0,Μαργαρίνες,kg,,masoutis,11-06-2025,17-06-2025,
20,1295468,ΜΑΡΓΑΡΙΝΗ MR GRAND SOFT 500ΓΡ,2.09,4.18,1295468_1.jpg,1,Μαργαρίνες,kg,,masoutis,11-06-2025,17-06-2025,
21,4031373,ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΠΟΙΚΙΛΙΑ ΚΟΡΩΝΕΙΚΗ ΜΑΣΟΥΤΗ 4L,27.69,6.92,4031373_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,11-06-2025,17-06-2025,
21,4015186,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ ΜΑΣΟΥΤΗΣ ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ 1L,7.99,7.99,4015186_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,11-06-2025,17-06-2025,
21,4001913,ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΚΟΡΩΝΕΙΚΗ ΠΟΙΚΙΛΙΑ ΜΑΣΟΥΤΗ 1L,7.49,7.49,4001913_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,11-06-2025,17-06-2025,
22,0565986,ΗΛΙΕΛΑΙΟ MR GRAND 1L,1.99,1.99,0565986_1.jpg,1,Ηλιέλαιο,lt,,masoutis,11-06-2025,17-06-2025,
23,0421503,ΑΡΑΚΑΣ ΛΑΖΑΡΙΔΗ 450ΓΡ/20ΤΕΜ,1.54,3.42,0421503_1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,masoutis,11-06-2025,17-06-2025,
23,1456177,ΑΡΑΚΑΣ MR GRAND 1000ΓΡ,2.49,2.49,1456177_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,masoutis,11-06-2025,17-06-2025,
23,1456243,ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ MR GRAND 1000ΓΡ,2.49,2.49,1456243_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,masoutis,11-06-2025,17-06-2025,
24,3809860,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUGARTIA 1Κ,0.75,0.75,3809860_1.jpg,0,Λευκή Ζάχαρη,kg,,masoutis,11-06-2025,17-06-2025,
24,3907557,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUDZUCKER 1K,0.75,0.75,3907557_1.jpg,0,Λευκή Ζάχαρη,kg,,masoutis,11-06-2025,17-06-2025,
25,3899150,NESTLE ΡΥΖΑΛΕΥΡΟ 300ΓΡ,3.24,10.80,3899150_1.jpg,0,Κρέμες για βρέφη,kg,,masoutis,11-06-2025,17-06-2025,
26,3766730,MILUPA APTAMIL STEP UP 1-3 ΕΤΩΝ 1L,2.14,2.14,3766730_1.jpg,0,Γάλα για βρέφη,kg,,masoutis,11-06-2025,17-06-2025,
27,1536325,ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ ΠΡΑΣΙΝΟΣ MR GRAND 96ΓΡ,1.59,16.56,1536325_1.jpg,1,Ελληνικός Καφές,kg,,masoutis,11-06-2025,17-06-2025,
27,2559185,ΚΑΦΕΣ BRAVO ΚΛΑΣΙΚΟΣ 95ΓΡ,1.69,17.79,2559185_1.jpg,0,Ελληνικός Καφές,kg,,masoutis,11-06-2025,17-06-2025,
28,0933515,ΚΑΦΕΣ ΣΤΙΓΜΗΣ MR GRAND 100ΓΡ,2.99,29.90,0933515_1.jpg,1,Στιγμιαίος Καφές,kg,,masoutis,11-06-2025,17-06-2025,
29,4065215,ΚΑΦΕΣ ΦΙΛΤΡΟΥ MR GRAND ΒΑΝΙΛΙΑ ΚΑΡΑΜΕΛΑ 200ΓΡ,4.29,21.45,4065215_1.jpg,1,Γαλλικός Καφές,kg,,masoutis,11-06-2025,17-06-2025,
29,4086377,ΚΑΦΕΣ ΦΙΛΤΡΟΥ MR GRAND ΚΛΑΣΙΚΟΣ 250ΓΡ,4.69,18.76,4086377_1.jpg,1,Γαλλικός Καφές,kg,,masoutis,11-06-2025,17-06-2025,
30,3420007,ΓΛΥΚΑΝΤΙΚΟ ISOSTEVIA ΥΓΡΟ ΜΕ ΣΤΕΒΙΑ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 60ML,3.16,52.67,3420007_1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,masoutis,11-06-2025,17-06-2025,
32,3476751,ΦΑΚΕΣ ΨΙΛΕΣ SPECIAL ΩΜΕΓΑ 500ΓΡ,1.80,3.60,3476751_1.jpg,0,Φακές,kg,,masoutis,11-06-2025,17-06-2025,
32,1515410,ΦΑΚΕΣ ΨΙΛΕΣ MR GRAND 500ΓΡ,1.09,2.18,1515410_1.jpg,1,Φακές,kg,,masoutis,11-06-2025,17-06-2025,
33,0784256,MR GRAND ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L,1.49,1.49,0784256_1.jpg,1,Χυμός Πορτοκάλι,lt,,masoutis,11-06-2025,17-06-2025,
35,3901444,ΥΓΡΟ ΠΛΥΝΤ ΡΟΥΧΩΝ MR GRAND ΓΙΑΣΕΜΙ 30MEZ 1.5L,2.87,0.10,3901444_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,11-06-2025,17-06-2025,
35,4069910,ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ MR GRAND FLOWER 60ΜΕΖ 3L,4.99,0.08,4069910_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,11-06-2025,17-06-2025,
35,1886480,ΥΓΡΟ ΠΛΥΝΤ MR GRAND ΜΑΣΣΑΛΙΑΣ 3L 60ΜΕΖ,5.12,0.09,1886480_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,11-06-2025,17-06-2025,
35,4032439,DIXAN GEL MULTICOLOR 32ΜΕΖ 1.44L,5.12,0.16,4032439_1.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,11-06-2025,17-06-2025,
36,3934890,ΥΓΡΟ ΓΕΝΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ ULTRA ΓΙΑΣΕΜΙ MR GRAND 2L,1.79,0.90,3934890_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,11-06-2025,17-06-2025,
36,3918968,ΥΓΡΟ ΓΕΝΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ ULTRA GREEN APPLE MR GRAND 2LT,1.79,0.90,3918968_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,11-06-2025,17-06-2025,
37,3891744,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND ORANGE FRESH 750ML,1.34,1.79,3891744_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,11-06-2025,17-06-2025,
37,3999448,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND FRESH NOTES 750ML,1.34,1.79,3999448_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,11-06-2025,17-06-2025,
37,3891728,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND LEMON FRESH 750ML,1.34,1.79,3891728_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,11-06-2025,17-06-2025,
38,3888047,ΧΑΡΤΙ ΚΟΥΖ MR GRAND ΛΕΥΚΟ 2Φ 552ΓΡ,1.79,3.24,3888047_1.jpg,1,Χαρτί Κουζίνας,kg,,masoutis,11-06-2025,17-06-2025,
38,3972056,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ SOFTEX PROECO 2ΦΥΛΛΟ 1Τ 433ΓΡ,1.94,4.48,3972056_1.jpg,0,Χαρτί Κουζίνας,kg,,masoutis,11-06-2025,17-06-2025,
38,2189132,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ MR GRAND DECO 2X400ΓΡ,2.87,3.59,2189132_1.jpg,1,Χαρτί Κουζίνας,kg,,masoutis,11-06-2025,17-06-2025,
39,2260677,ΟΔ/ΜΑ MR GRAND WHITENING 100ML,0.99,9.90,2260677_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,11-06-2025,17-06-2025,
39,2260685,ΟΔ/ΜΑ MR GRAND TOTAL 100ML,0.99,9.90,2260685_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,11-06-2025,17-06-2025,
40,3768470,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 2Φ DECO 20Τ 1.8Κ,6.92,0.35,3768470_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,11-06-2025,17-06-2025,
40,3972841,ΧΑΡΤΙ ΥΓΕΙΑΣ SOFTEX PURE CLASSIC 2ΦΥΛΛΟ 8Τ 496ΓΡ,2.20,0.28,3972841_1.jpg,0,Χαρτί Υγείας,τμχ,,masoutis,11-06-2025,17-06-2025,
40,3875622,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 10Τ 3ΦΥΛΛΟ 200ΦΥΛΛΑ ΑΡΩΜΑΤΙΚΟ 1100ΓΡ,3.86,0.39,3875622_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,11-06-2025,17-06-2025,
41,3234036,LIBRESSE CLIP INVIS NORMAL EW 20T,2.22,0.11,3234036_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,11-06-2025,17-06-2025,
41,3234069,LIBRESSE INVISIBLE SUPER EW DUO 2x8T,2.22,0.14,3234069_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,11-06-2025,17-06-2025,
41,3788585,LIBRESSE ULTRA NIGHT WING EW 16T,2.47,0.15,3788585_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,11-06-2025,17-06-2025,
42,3321981,ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ CLASSIC MR GRAND 500ΓΡ,1.09,2.18,3321981_1.jpg,1,Προϊόντα Βρώμης,kg,,masoutis,11-06-2025,17-06-2025,
43,3852563,ΣΑΜΠΟΥΑΝ KARAVAKI ΘΡΕΨΗ & ΕΝΥΔΑΤΩΣΗ ANΤΛΙΑ 600ML,2.97,4.95,3852563_1.jpg,0,Σαμπουάν,lt,,masoutis,11-06-2025,17-06-2025,
43,3951522,ΣΑΜΠΟΥΑΝ KARAVAKI ΕΝΤΑΤΙΚΗ ΦΡΟΝΤΙΔΑ &ΕΠΑΝΟΡΘΩΣΗ 600ML,2.97,4.95,3951522_1.jpg,0,Σαμπουάν,lt,,masoutis,11-06-2025,17-06-2025,
43,3852555,ΣΑΜΠΟΥΑΝ KARAVAKI ΛΑΜΨΗ & ΖΩΝΤΑΝΙΑ ΑΝΤΛΙΑ 600ML,2.97,4.95,3852555_1.jpg,0,Σαμπουάν,lt,,masoutis,11-06-2025,17-06-2025,
44,4018453,ΣΑΠΟΥΝΙΑ ΚΑΡΑΒΑΚΙ 4x125ΓΡ ΟΙΚΟΓΕΝΕΙΑΚΗ ΣΥΣΚΕΥΑΣΙΑ,2.58,5.16,4018453_1.jpg,0,Σαπούνι Στερεό,kg,,masoutis,11-06-2025,17-06-2025,
45,1414127,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND MEDIUM N2 15T,6.50,0.43,1414127_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,2322576,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ NORMAL 10T,1.43,0.14,2322576_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,2322584,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ SUPER 10T,2.33,0.23,2322584_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,1414143,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND XLARGE N4 10T,6.50,0.65,1414143_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,2330561,TENA PANTS PLUS LARGE ECONOMY 14T,9.43,0.67,2330561_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,1546753,TENA PANTS PLUS EXTRA LARGE 12Τ,9.74,0.81,1546753_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,1414135,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND LARGE N3 12T,6.50,0.54,1414135_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,3170883,TENA PANTS PLUS MEDIUM ECONOMY 14T,8.37,0.60,3170883_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
45,2322592,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ EXTRA 10T,1.79,0.18,2322592_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,11-06-2025,17-06-2025,
46,3094307,BABYLINO SENSITIVE ECONOM Ν5+ 42T,9.95,0.24,3094307_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,11-06-2025,17-06-2025,
46,2517498,BABYLINO SENSITIVE No4 ECON 50T,9.95,0.20,2517498_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,11-06-2025,17-06-2025,
46,2517548,BABYLINO SENSITIVE No4+ ECON 46T,9.95,0.22,2517548_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,11-06-2025,17-06-2025,
46,2517589,BABYLINO SENSITIVE No5 ECON 44T,9.95,0.23,2517589_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,11-06-2025,17-06-2025,
46,2517464,BABYLINO SENSITIVE No3 ECON 4-9K 56T,9.95,0.18,2517464_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,11-06-2025,17-06-2025,
47,2393239,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ΧΑΜΟΜΗΛΙ 3Χ72Τ,2.69,0.01,2393239_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,11-06-2025,17-06-2025,
47,3824448,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND CALENDULA 100%ΒΑΜΒΑΚΙ 60Τ,1.22,0.02,3824448_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,11-06-2025,17-06-2025,
47,4022513,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ALOE VERA 3Χ72Τ,2.36,0.01,4022513_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,11-06-2025,17-06-2025,
47,4081501,ΜΩΡΟΜΑΝΤΗΛΑ BABYCARE SENSITIVE PLUS ΑΝΤ/ΚΟ 3Χ54Τ,2.20,0.01,4081501_1.jpg,0,Μωρομάντηλα,τμχ,,masoutis,11-06-2025,17-06-2025,
48,3622065,AGNOTIS ΣΑΜΠΟΥΑΝ & ΑΦΡΟΛΟΥΤΡΟ 400ML,3.81,9.53,3622065_1.jpg,0,Σαμπουάν για Μωρά,lt,,masoutis,11-06-2025,17-06-2025,
49,2509206,ΣΚΥΛ/ΦΗ MR GRAND ΑΡΝΙ/ΠΑΤΣΑΣ 300ΓΡ,0.99,3.30,2509206_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,11-06-2025,17-06-2025,
49,2509222,ΣΚΥΛ/ΦΗ MR GRAND ΑΡΝΙ/ΣΥΚΩΤΙ 300ΓΡ,0.99,3.30,2509222_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,11-06-2025,17-06-2025,
49,2509214,ΣΚΥΛ/ΦΗ MR GRAND ΜΟΣΧΑΡΙ/ΚΑΡΟΤΑ 300ΓΡ,0.99,3.30,2509214_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,11-06-2025,17-06-2025,
50,4054011,ΓΑΤΟΤΡΟΦΗ MR GRAND ΜΟΣΧ ΛΑΧ ΦΑΚΕΛ 100ΓΡ,0.55,5.50,4054011_1.jpg,1,Τροφή για γάτες,kg,,masoutis,11-06-2025,17-06-2025,
50,4054037,ΓΑΤΟΤΡΟΦΗ MR GRAND ΤΟΝΟΣ ΣΟΛΟΜΟΣ ΦΑΚΕΛΟΣ 100ΓΡ,0.55,5.50,4054037_1.jpg,1,Τροφή για γάτες,kg,,masoutis,11-06-2025,17-06-2025,
50,4054029,ΓΑΤΟΤΡΟΦΗ MR GRAND ΚΟΤΟΠΟΥΛ ΦΑΚΕΛ 100ΓΡ,0.55,5.50,4054029_1.jpg,1,Τροφή για γάτες,kg,,masoutis,11-06-2025,17-06-2025,
51,2692499,ΑΛΕΥΡΙ ΓΙΑ ΠΙΤΣΑ ΜΥΛ ΑΓ ΓΕΩΡΓΙΟΥ 1Κ,1.68,1.68,2692499_1.jpg,0,Αλεύρι,kg,,masoutis,11-06-2025,17-06-2025,
51,3890811,ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ ΜΑΣΟΥΤΗ 1Κ,0.68,0.68,3890811_1.jpg,1,Αλεύρι,kg,,masoutis,11-06-2025,17-06-2025,
51,1795079,ΑΛΕΥΡΙ ΜΥΛΟΣ 906ΓΡ,1.34,1.48,1795079_1.jpg,0,Αλεύρι,kg,,masoutis,11-06-2025,17-06-2025,
51,2558070,ΑΛΕΥΡΙ ΚΑΛΑΜΠΟΚΙΟΥ ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ 500ΓΡ,0.86,1.72,2558070_1.jpg,0,Αλεύρι,kg,,masoutis,11-06-2025,17-06-2025,
51,3809662,ΑΛΕΥΡΙ ΑΜΦΙΠΟΛΗΣ ΣΕΡΡΩΝ ΓΟΧ ΜΑΣΟΥΤΗ 1Κ,0.63,0.63,3809662_1.jpg,1,Αλεύρι,kg,,masoutis,11-06-2025,17-06-2025,
53,2405785,ΠΑΡΙΖΑ MR GRAND ΧΥΜΑ,4.99,4.99,2405785_1.jpg,1,Πάριζα,kg,,masoutis,11-06-2025,17-06-2025,
53,0061226,ΠΑΡΙΖΑ ΤΟΣΤ ΕΔΕΣΜΑ ΤΕΤΡΑΓΩΝΗ ΧΥΜΑ,3.89,3.89,0061226_1.jpg,0,Πάριζα,kg,,masoutis,11-06-2025,17-06-2025,
54,4089678,ΕΛΛΗΝΙΚΟ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ ΜΑΣΟΥΤΗ 3.5% 1L,1.05,1.05,4089678_1.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,masoutis,11-06-2025,17-06-2025,
55,4092003,ΕΛΛΗΝΙΚΟ ΓΑΛΑ ΥΨΗΛ ΜΑΣΟΥΤΗ 1.5% 1L,1.05,1.05,4092003_1.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,masoutis,11-06-2025,17-06-2025,
55,3066230,ΓΑΛΑ ΥΨΗΛ MR GRAND 1.5% 1L,1.05,1.05,3066230_1.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,masoutis,11-06-2025,17-06-2025,
56,3950417,MR GRAND ΛΕΥΚΟ ΑΓΕΛΑΔΙΝΟ 400ΓΡ,3.19,7.98,3950417_1.jpg,1,Λευκό τυρί,kg,,masoutis,11-06-2025,17-06-2025,
57,3588183,ΦΑΣΟΛΙΑ ΜΑΥΡΟΜΑΤΙΚΑ SPECIAL ΩΜΕΓΑ 500ΓΡ,2.10,4.20,3588183_1.jpg,0,Φασόλια,kg,,masoutis,11-06-2025,17-06-2025,
57,1515394,ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ MR GRAND 500ΓΡ,1.25,2.50,1515394_1.jpg,1,Φασόλια,kg,,masoutis,11-06-2025,17-06-2025,
58,3476785,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ SPECIAL ΩΜΕΓΑ 500ΓΡ,2.19,4.38,3476785_1.jpg,0,Ρεβύθια,kg,,masoutis,11-06-2025,17-06-2025,
58,1515428,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ MR GRAND 500ΓΡ,1.69,3.38,1515428_1.jpg,1,Ρεβύθια,kg,,masoutis,11-06-2025,17-06-2025,
52,89089141,ΜΠΙΦΤΕΚΙ ΑΝΑΜΕΙΚΤΟ ΝΩΠΟ ΕΕ 80ΓΡ ΤΕΜ,0.59,7.38,transparent.png,0,Μοσχάρι,kg,,marketin,11-06-2025,17-06-2025,
1,89018845,ECONOMY ΡΥΖΙ ΕΛΛΗΝΙΚΟ ΓΛΑΣΣΕ 500ΓΡ,0.69,1.38,89018845_1.jpg,1,Ρύζι,Kg,,marketin,11-06-2025,17-06-2025,
1,89023916,ΜΦΒ ΡΥΖΙ ΝΥΧΑΚΙ ΕΛΛΗΝΙΚΟ 500ΓΡ,0.85,1.7,89023916_1.jpg,0,Ρύζι,Kg,,marketin,11-06-2025,17-06-2025,
2,89027577,ΜΦΒ ΨΩΜΙ ΤΟΣΤ ΦΟΡΜΑ ΣΤΑΡΕΝΙΟ 680ΓΡ,1.35,1.99,89027577_1.jpg,0,Ψωμί για Tοστ,Kg,,marketin,11-06-2025,17-06-2025,
3,89016715,ΠΑΠΑΔ/ΛΟΥ ΧΩΡΙΑΝΟ ΨΩΜΙ ΟΛΙΚ ΣΙΚΑΛΗ 500ΓΡ,1.65,3.3,89016715_1.jpg,0,Ψωμί Φραντζόλα,Kg,,marketin,11-06-2025,17-06-2025,
4,89001931,ΠΑΠΑΔ/ΛΟΥ ΦΡΥΓΑΝΙΕΣ ΧΩΡΙΑΤΙΚΕΣ 240ΓΡ,1.79,7.46,89001931_1.jpg,0,Φρυγανιές,Kg,,marketin,11-06-2025,17-06-2025,
