CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,name,null
11,113511,ΟΛΥΜΠΟΣ ΓΑΛΑ ΦΡΕΣΚΟ ΕΠΙΛΕΓΜΕΝΟ ΕΛΑΦΡΥ 1.7% ΛΙΠΑΡΑ 1L        ,1.49,1.49,113511_E1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,mymarket,25-12-2024,31-12-2024,,
12,250070,ΝΟΥΝΟΥ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 400G (6ΤΕΜ)                        ,6.05,2.52,250070_E1.jpg,0,Γάλα Εβαπορέ,lt,,mymarket,25-12-2024,31-12-2024,,
13,116697,COMPLET ΓΙΑΟΥΡΤΙ 10% ΛΙΠ. 190G(3ΤΕΜ-1.00)                   ,2.72,4.77,116697_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,mymarket,25-12-2024,31-12-2024,,
13,117013,COMPLET ΟΙΚΟΓΕΝΕΙΑΚΟ ΓΙΑΟΥΡΤΙ 10% ΛΙΠΑΡΑ 1KG(-1.45)         ,3.06,3.06,117013_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,mymarket,25-12-2024,31-12-2024,,
13,117704,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 10% ΛΙΠΑΡΑ 1ΚG EL-ELGO 19.974  ,2.50,2.50,117704_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,mymarket,25-12-2024,31-12-2024,,
13,117837,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓ.10%ΛΙΠ. 200G(3TEM) EL-ELGO 19.974   ,1.75,2.92,117837_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,mymarket,25-12-2024,31-12-2024,,
14,116696,COMPLET ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ 2% ΛΙΠΑΡΑ 190G(3ΤΕΜ-1.00)      ,2.72,4.77,116696_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,mymarket,25-12-2024,31-12-2024,,
14,117016,COMPLET ΟΙΚΟΓΕΝΕΙΑΚΟ ΕΠΙΔΟΡΠΙΟ ΓΙΑΟΥΡΤΙΟΥ 2% 1KG(-1.45)     ,3.06,3.06,117016_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,mymarket,25-12-2024,31-12-2024,,
14,117706,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2% ΛΙΠΑΡΑ 1KG EL-ELGO 19.973   ,2.50,2.50,117706_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,mymarket,25-12-2024,31-12-2024,,
14,117836,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓ. 2%ΛΙΠΑΡΑ 200G(3ΤΕΜ) EL-ELGO 19.973 ,1.75,2.92,117836_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,mymarket,25-12-2024,31-12-2024,,
15,124252,ΤΡΙΠΟΛΗ ΦΕΤΑ ΠΟΠ ΒΑΡΕΛΙΣΙΑ 6ΜΗΝΗ(ΤΙΜΗ ΚΙΛΟΥ)              ,9.95,9.95,124252_E1.jpg,0,Τυρί Φέτα,kg,,mymarket,25-12-2024,31-12-2024,,
16,128152,DIROLLO CLASSIC ΦΡΑΤΖΟΛΑ ΠΡΟΕΛ. Ε.Ε. (ΤΙΜΗ ΚΙΛΟΥ)           ,9.98,9.98,128152_E1.jpg,0,Τυρί Γκούντα,kg,,mymarket,25-12-2024,31-12-2024,,
17,226015,KYKNOS ΣΥΜΠΥΚΝΩΜΕΝΟΣ ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500G                     ,0.74,1.48,226015_E1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,mymarket,25-12-2024,31-12-2024,,
18,226015,KYKNOS ΣΥΜΠΥΚΝΩΜΕΝΟΣ ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500G                     ,0.74,1.48,226015_E1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,mymarket,25-12-2024,31-12-2024,,
19,111099,MY KOUZINA ΑΥΓΑ 10ΑΔΑ 53-63G (M)                            ,2.00,0.20,111099_E1.jpg,1,Αυγά,τμχ,,mymarket,25-12-2024,31-12-2024,,
19,111304,ΒΛΑΧΑΚΗ ΑΥΓΑ ΑΧΥΡΩΝΑ ΚΑΛΑΜΠΟΚΙΟΥ 6ΑΔΑ 53-63G (M) (-0.50)    ,1.92,0.32,111304_E1.jpg,0,Αυγά,τμχ,,mymarket,25-12-2024,31-12-2024,,
20,122274,BITAM SOFT ΦΥΤΙΚΟ 200G                                      ,1.16,5.80,122274_E1.jpg,0,Μαργαρίνες,kg,,mymarket,25-12-2024,31-12-2024,,
21,240046,MY KOUZINA ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΕΛΑΙΟΛΑΔΟ 1L                  ,9.30,9.30,240046_E1.jpg,1,Παρθένο Ελαιόλαδο,lt,,mymarket,25-12-2024,31-12-2024,,
22,244077,ΕΦΥΡΑ ΗΛΙΕΛΑΙΟ 15/1L                                        ,1.75,1.75,244077_E1.jpg,0,Ηλιέλαιο,lt,,mymarket,25-12-2024,31-12-2024,,
23,143003,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ ΑΡΑΚΑΣ ΚΤΨ 1KG                               ,3.13,3.13,143003_E1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,mymarket,25-12-2024,31-12-2024,,
23,143017,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ ΦΑΣΟΛΑΚΙA ΣΤΡΟΓΓΥΛΑ ΚΤΨ 1KG                  ,3.06,3.06,143017_E1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,mymarket,25-12-2024,31-12-2024,,
24,257033,CRISTAL ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ ΕΙΣΑΓΩΓΗΣ 1KG              ,0.80,0.80,257033_E1.jpg,0,Λευκή Ζάχαρη,kg,,mymarket,25-12-2024,31-12-2024,,
25,271388,ΝΟΥΝΟΥ ΦΑΡΙΝ ΛΑΚΤΕ 300G (-0.20)                             ,3.25,10.83,271388_E1.jpg,0,Κρέμες για βρέφη,kg,,mymarket,25-12-2024,31-12-2024,,
26,270052,NUTRICIA ALMIRON GROWING UP 2+ 1L                           ,1.85,1.85,270052_E1.jpg,0,Γάλα για βρέφη,kg,,mymarket,25-12-2024,31-12-2024,,
27,260115,ΛΟΥΜΙΔΗΣ ΕΛΛΗΝΙΚΟΣ ΚΑΦΕΣ ΚΟΥΠΑΤΟΣ 143G                      ,2.63,18.39,260115_E1.jpg,0,Ελληνικός Καφές,kg,,mymarket,25-12-2024,31-12-2024,,
28,261539,JACOBS GOLD ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ 95G (-1.00)                    ,4.25,44.74,261539_E1.jpg,0,Στιγμιαίος Καφές,kg,,mymarket,25-12-2024,31-12-2024,,
29,262573,COFFEEWAY ΚΑΦΕΣ ΦΙΛΤΡΟΥ VANILLA - HAZELNUT 200G             ,4.78,23.90,262573_E1.jpg,0,Γαλλικός Καφές,kg,,mymarket,25-12-2024,31-12-2024,,
30,275014,CANDEREL STEVIA ΒΑΖΟ 75G                                    ,2.98,39.73,275014_E1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,mymarket,25-12-2024,31-12-2024,,
32,232051,ΑΓΡΟΤΥΠ ΦΑΚΕΣ ΨΙΛΕΣ 500G                                    ,1.09,2.18,232051_E1.jpg,0,Φακές,kg,,mymarket,25-12-2024,31-12-2024,,
33,411368,ΗΒΗ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L                                      ,1.34,1.34,411368_E1.jpg,0,Χυμός Πορτοκάλι,lt,,mymarket,25-12-2024,31-12-2024,,
35,552092,MY HOME SPRING ΑΠΟΡ/ΚΟ ΠΛΥΝΤ.ΡΟΥΧΩΝ ΥΓΡΟ 25Μ.1.25L          ,3.00,0.12,552092_E1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,mymarket,25-12-2024,31-12-2024,,
36,514263,DETTOL POWER&FRESH ΥΓΡΟ ΚΑΘΑΡΙΣΤ ΠΡΑΣΙΝΟ ΜΗΛΟ ΑΝΤΛΙΑ 500ML  ,2.05,4.10,514263_E1.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,mymarket,25-12-2024,31-12-2024,,
37,504427,PALMOLIVE ORIGINAL ΥΓΡΟ ΠΙΑΤΩΝ 750ML                        ,1.81,2.41,504427_E1.jpg,0,Απορρυπαντικά Πιάτων,lt,,mymarket,25-12-2024,31-12-2024,,
38,609009,ELITE ECONOMY PLUS ΡΟΛΟ ΚΟΥΖΙΝΑΣ 0.760KG                    ,2.78,3.66,609009_E1.jpg,0,Χαρτί Κουζίνας,kg,,mymarket,25-12-2024,31-12-2024,,
38,609410,MY SOFT JUMBO ΡΟΛΟ ΚΟΥΖΙΝΑΣ ΛΕΥΚΟ 600G                      ,2.48,4.13,609410_E1.jpg,1,Χαρτί Κουζίνας,kg,,mymarket,25-12-2024,31-12-2024,,
39,712626,FEEL GOOD! POWER ACTION ΟΔΟΝΤΟΚΡΕΜΑ 75ML                    ,1.46,19.47,712626_E1.jpg,1,Οδοντόκρεμα,kg,,mymarket,25-12-2024,31-12-2024,,
40,608000,MY SOFT ΧΑΡΤΙ ΥΓΕΙΑΣ ΓΚΟΦΡΕ 10ΑΡΙ 0.750KG                   ,2.46,0.25,608000_E1.jpg,1,Χαρτί Υγείας,τμχ,,mymarket,25-12-2024,31-12-2024,,
40,608889,MY SOFT LUX ΧΑΡΤΙ ΥΓΕΙΑΣ 3 ΦΥΛΛΩΝ 10ΑΡΙ 1.200KG             ,4.65,0.47,608889_E1.jpg,1,Χαρτί Υγείας,τμχ,,mymarket,25-12-2024,31-12-2024,,
41,601089,ALWAYS ULTRA SECURE NIGHT ΟΙΚΟΝΟΜΙΚΗ ΣΥΣΚΕΥΑΣΙΑ 12ΤΕΜ.      ,2.40,0.20,601089_E1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,mymarket,25-12-2024,31-12-2024,,
42,273399,AVENA FARM ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500G                              ,1.14,2.28,273399_E1.jpg,0,Προϊόντα Βρώμης,kg,,mymarket,25-12-2024,31-12-2024,,
43,751339,SYOSS KERATIN ΕΠΑΓΓΕΛΜΑΤΙΚΟ ΣΑΜΠΟΥΑΝ 750ML                  ,3.92,5.23,751339_E1.jpg,0,Σαμπουάν,lt,,mymarket,25-12-2024,31-12-2024,,
44,713230,PALMOLIVE OLIVE ORIGINAL ΣΑΠΟΥΝΙ ΠΡΑΣΙΝΟ 90G                ,0.71,7.89,713230_E1.jpg,0,Σαπούνι Στερεό,kg,,mymarket,25-12-2024,31-12-2024,,
45,606315,MY SOFT ΕΣΩΡΟΥΧΑ ΑΚΡΑΤΕΙΑΣ LARGE-EXTRA LARGE 10ΤEM.         ,5.44,0.54,606315_E1.jpg,1,Πάνες Ακράτειας,τμχ,,mymarket,25-12-2024,31-12-2024,,
46,605930,PAMPERS ACTIVE BABY N.5 11-16K 38TΕΜ.                       ,9.98,0.26,605930_E1.jpg,0,Πάνες για Μωρά,τμχ,,mymarket,25-12-2024,31-12-2024,,
46,605931,PAMPERS ACTIVE BABY N.6 13-18K 32ΤΕΜ.                       ,9.98,0.31,605931_E1.jpg,0,Πάνες για Μωρά,τμχ,,mymarket,25-12-2024,31-12-2024,,
47,611101,SEPTONA ΜΩΡΟΜΑΝΤΗΛΑ CALM N' CARE ΑΛΟΗ 60ΤΕΜ. (2+1 ΔΩΡΟ)     ,2.29,0.01,611101_E1.jpg,0,Μωρομάντηλα,τμχ,,mymarket,25-12-2024,31-12-2024,,
48,715252,SEPTONA BABY ΣΑΜΠΟΥΑΝ & ΑΦΡΟΛΟΥΤΡΟ ΒΑΛΣΑΜΟ & ΛΕΒΑΝΤΑ 500ML  ,2.56,5.12,715252_E1.jpg,0,Σαμπουάν για Μωρά,lt,,mymarket,25-12-2024,31-12-2024,,
49,290464,PEDIGREE ΞΗΡΑ ΤΡΟΦΗ ΣΚΥΛΟΥ MINI ΜΟΣΧΑΡΙ & ΛΑΧΑΝΙΚΑ 1.4KG    ,6.76,4.83,290464_E1.jpg,0,Τροφή για Σκύλους,kg,,mymarket,25-12-2024,31-12-2024,,
50,292135,WHISKAS ADULT ΠΛΗΡΗΣ ΞΗΡ.ΤΡ.ΓΑΤΑΣ ΚΡΟΚΕΤΕΣ ΓΕΜ.ΜΟΣΧΑΡΙ 1.9KG,10.06,5.29,292135_E1.jpg,0,Τροφή για γάτες,kg,,mymarket,25-12-2024,31-12-2024,,
51,236128,ΑΛΛΑΤΙΝΗ ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 1KG (2+1 ΔΩΡΟ).        ,3.03,1.01,236128_E1.jpg,0,Αλεύρι,kg,,mymarket,25-12-2024,31-12-2024,,
53,105475,ΕΝ ΕΛΛΑΔΙ ΠΑΡΙΖΑ ΤΟΣΤ 10Χ10(ΤΙΜΗ ΚΙΛΟΥ).                    ,6.47,6.47,105475_E1.jpg,0,Πάριζα,kg,,mymarket,25-12-2024,31-12-2024,,
54,113451,MY GUSTO ΓΑΛΑ ΥΨΗΛΗΣ ΘΕΡΜΙΚΗΣ ΕΠΕΞΕΡΓ. 3.5% ΛΙΠΑΡΑ 12/1L    ,1.05,1.05,113451_E1.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,mymarket,25-12-2024,31-12-2024,,
54,113722,MMMILK ΟΙΚΟΓΕΝΕΙΑΚΟ ΓΑΛΑ 3.5% ΛΙΠΑΡΑ 1L                     ,1.44,1.44,113722_E1.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,mymarket,25-12-2024,31-12-2024,,
54,113724,MMMILK ΟΙΚΟΓΕΝΕΙΑΚΟ ΓΑΛΑ 3.5 ΛΙΠ. 1.5L                      ,2.00,1.33,113724_E1.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,mymarket,25-12-2024,31-12-2024,,
55,113473,MY GUSTO ΓΑΛΑ ΥΨΗΛΗΣ ΘΕΡΜΙΚΗΣ ΕΠΕΞΕΡΓ. 1.5% ΛΙΠΑΡΑ 12/1L    ,1.05,1.05,113473_E1.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,mymarket,25-12-2024,31-12-2024,,
55,113723,MMMILK ΟΙΚΟΓΕΝΕΙΑΚΟ ΓΑΛΑ 1.5 ΛΙΠΑΡΑ 1L                      ,1.44,1.44,113723_E1.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,mymarket,25-12-2024,31-12-2024,,
55,113725,MMMILK ΟΙΚΟΓΕΝΕΙΑΚΟ ΓΑΛΑ 1.5% ΛΙΠ. 1.5L                     ,2.00,1.33,113725_E1.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,mymarket,25-12-2024,31-12-2024,,
56,123069,ΤΣΕΛΙΓΚΑΤΟ ΛΕΥΚΟ ΑΓΕΛΑΔΙΝΟ ΤΥΡΟΚΟΜΙΚΟ ΠΡΟΪΟΝ (ΤΙΜΗ ΚΙΛΟΥ)   ,5.50,5.50,123069_E1.jpg,0,Λευκό τυρί,kg,,mymarket,25-12-2024,31-12-2024,,
57,232404,AGRINO ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ500 G                                  ,2.02,4.04,232404_E1.jpg,0,Φασόλια,kg,,mymarket,25-12-2024,31-12-2024,,
58,651367,ΑΡΟΣΙΣ ΡΕΒΙΘΙΑ ΜΙΚΡΟΣΠΕΡΜΑ ΓΡΕΒΕΝΩΝ 500G                    ,2.71,5.42,651367_E1.jpg,0,Ρεβύθια,kg,,mymarket,25-12-2024,31-12-2024,,
52,2112038000000,ΒΟΕΙΟΝ ΣΠΑΛΑ ΓΑΛΛΙΑΣ Α/Ο ΝΩΠΟ(ΚΙΛΟ),10.55,10.55,14551.jpg,0,Μοσχάρι,kg,xmas,synka,25-12-2024,31-12-2024,,
63,4008400200217,FERRERO KINDER ΣΟΚΟΛΑΤΑ BARS ΧΩΡ.ΓΛΟΥΤ.T8.100ΓΡ,1.37,13.70,9083.jpg,0,Σοκολάτα,kg,xmas,synka,25-12-2024,31-12-2024,,
63,5202460005303,MR GRAND ΠΛΑΚΙΔΙΟ ΓΑΛΑΚΤΟΣ 85ΓΡ,0.84,9.88,281504.jpg,1,Σοκολάτα,kg,xmas,synka,25-12-2024,31-12-2024,,
63,5202460005310,MR GRAND ΠΛΑΚΙΔΙΟ ΥΓΕΙΑΣ 85ΓΡ,0.84,9.88,281505.jpg,1,Σοκολάτα,kg,xmas,synka,25-12-2024,31-12-2024,,
64,2112447000000,ΑΡΝΙ ΝΩΠΟ Χ/Κ Χ/Σ ΕΛΛΗΝΙΚΟ(ΚΙΛΟ),9.90,9.90,194503.jpg,0,Αρνί,kg,xmas,synka,25-12-2024,31-12-2024,,
64,2112381000000,ΑΡΝΙ ΟΛΟΚΛΗΡΟ ΕΛΛΗΝ Μ/Κ Μ/Σ ΝΩΠΟ(ΚΙΛΟ),9.90,9.90,164839.jpg,0,Αρνί,kg,xmas,synka,25-12-2024,31-12-2024,,
64,2112237000000,ΑΡΝΙΣΙΟ ΜΠΟΥΤΙ ΕΛΛΗΝΙΚΟ(ΚΙΛΟ)ΝΩΠΟ,9.90,9.90,101844.jpg,0,Αρνί,kg,xmas,synka,25-12-2024,31-12-2024,,
64,2112236000000,ΑΡΝΙΣΙΟ ΠΑΙΔΑΚΙ ΕΛΛΗΝΙΚΟ ΝΩΠΟ.,9.90,9.90,101843.jpg,0,Αρνί,kg,xmas,synka,25-12-2024,31-12-2024,,
64,2112238000000,ΑΡΝΙΣΙΟ ΧΕΡΑΚΙ ΕΛΛΗΝΙΚΟ ΝΩΠΟ.,9.90,9.90,101845.jpg,0,Αρνί,kg,xmas,synka,25-12-2024,31-12-2024,,
65,2112097000000,ΚΑΤΣΙΚΙΣΙΟ ΕΛΛΗΝΙΚΟ(ΚΙΛΟ),10.90,10.90,5665.jpg,0,Κατσίκι,kg,xmas,synka,25-12-2024,31-12-2024,,
66,2116085000000,ΓΑΛΟΠΟΥΛΑ ΜΕ ΘΕΡΜ/ΤΡΟ ΚΤΨ (ΚΙΛΟ) ΓΑΛΛΙΑ.,4.90,4.90,53865.jpg,0,Γαλοπούλα,kg,xmas,synka,25-12-2024,31-12-2024,,
67,5201673006893,ΚΑΤΣΕΛΗΣ ΤΣΟΥΡΕΚΙ 450ΓΡ,2.00,4.44,239728.jpg,0,Τσουρέκι,kg,xmas,synka,25-12-2024,31-12-2024,,
68,5201383501237,ΦΑΙΔΩΝ ΒΑΣΙΛΟΠΙΤΑ ΤΣΟΥΡΕΚΙ ΜΕ ΠΡΟΖΥΜΙ 450ΓΡ,3.60,8.00,281399.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,synka,25-12-2024,31-12-2024,,
68,5201383506720,ΦΑΙΔΩΝ ΒΑΣΙΛΟΠΙΤΑ ΤΣΟΥΡΕΚΙ ΜΕ ΠΡΟΖΥΜΙ 600ΓΡ,4.80,8.00,281400.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,synka,25-12-2024,31-12-2024,,
1,5203278059335,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΡΥΖΙ ΜΠΟΝΕΤ ΧΑΛΑΣΤΡΑΣ 2Κ,2.98,1.49,290097.jpg,1,Ρύζι,Kg,,synka,25-12-2024,31-12-2024,,
1,5201502110012,AGRINO ΡΥΖΙ ΣΟΥΠΕ ΓΛΑΣΕ 500ΓΡ.ΕΓΧ,1.62,3.24,30201.jpg,0,Ρύζι,Kg,,synka,25-12-2024,31-12-2024,,
2,5201485005589,ΤΟΣΤ ΣΙΤΟΥ ΦΟΡΜΑ 700ΓΡ.ΚΡΙΣ-ΚΡΙΣ,1.38,1.97,121832.jpg,0,Ψωμί για Tοστ,Kg,,synka,25-12-2024,31-12-2024,,
3,5201673006503,ΚΑΤΣΕΛΗΣ ΔΙΠΛΟΖΥΜΩΤΟ ΠΡΟΖ.ΣΤΑΡΕΝΙΟ 500ΓΡ.,1.68,3.36,271675.jpg,0,Ψωμί Φραντζόλα,Kg,,synka,25-12-2024,31-12-2024,,
4,5203278025767,MR GRAND ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΙΟΥ 4Χ125ΓΡ,1.39,2.78,279034.jpg,1,Φρυγανιές,Kg,,synka,25-12-2024,31-12-2024,,
4,5201485000188,ΦΡΥΓ.ELITE ΣΤΑΡΕΝΙΕΣ Ν1 250ΓΡ.ΧΑΡΤ ,1.18,4.72,2788.jpg,0,Φρυγανιές,Kg,,synka,25-12-2024,31-12-2024,,
5,5201013012508,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Ν.6 500ΓΡ,0.67,1.34,255587.jpg,0,Μακαρόνια Νο 6,Kg,,synka,25-12-2024,31-12-2024,,
5,5203278018752,MR GRAND ΜΑΚΑΡΟΝΙΑ Ν.6 500ΓΡ,0.60,1.20,278969.jpg,1,Μακαρόνια Νο 6,Kg,,synka,25-12-2024,31-12-2024,,
6,2112566000000,ΧΟΙΡ.ΣΠΑΛΑ M/Δ M/O ΕΛΛΗΝΙΚΟ ΝΩΠΗ,3.96,3.96,205349.jpg,0,Νωπό Χοιρινό,Kg,,synka,25-12-2024,31-12-2024,,
6,2112143000000,ΧΟΙΡ.ΜΠΟΥΤΙ ΕΛΛΗΝΙΚΟ Μ.Δ ΝΩΠΟ(ΚΙΛΟ),3.96,3.96,61990.jpg,0,Νωπό Χοιρινό,Kg,,synka,25-12-2024,31-12-2024,,
7,2112147000000,ΚΟΤΟΠ./ΠΟΥΛ Τ.70% ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΚΙΛΟ).,2.99,2.99,3902.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,synka,25-12-2024,31-12-2024,,
8,2110521000000,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,7.11,7.11,176665.jpg,0,Γαλοπούλα,Kg,,synka,25-12-2024,31-12-2024,,
8,2110893000000,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ.Θ/Γ F/S ΧΩΡ.ΓΛΟΥΤ.10Χ10,7.12,7.12,223533.jpg,0,Γαλοπούλα,Kg,,synka,25-12-2024,31-12-2024,,
8,2110880000000,ΓΑΛΟΠΟΥΛΑ Θ/Γ ΒΡΑΣΤ.10Χ10(ΚΙΛΟ)Χ,ΓΛΟΥΤ.ΥΦΑΝΤΗ,6.52,6.52,230782.jpg,Γαλοπούλα,Kg,,synka,25-12-2024,31-12-2024,,['0']
8,2110522000000,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ.TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,7.11,7.11,176666.jpg,0,Γαλοπούλα,Kg,,synka,25-12-2024,31-12-2024,,
9,2114126000000,ΒΑΚΑΛΑΟΣ Α/Κ 500/800 ΣΥΡ. ΑΡΓΕΝΤΙΝΗΣ ΚΤΨ,4.95,4.95,101416.jpg,0,Ψάρια Κατεψυγμένα,Kg,,synka,25-12-2024,31-12-2024,,
10,5203149001807,ΡΟΔΟΠΗ ΦΡ.ΓΑΛΑ 1.7% PET 1L,1.49,1.49,273063.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,synka,25-12-2024,31-12-2024,,
11,5203149001791,ΡΟΔΟΠΗ ΦΡ.ΓΑΛΑ 3.7% PET 1L,1.49,1.49,273064.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,synka,25-12-2024,31-12-2024,,
12,8716200054782,ΝΟΥΝΟΥ ΕΒΑΠΟΡΕ 170ΓΡ,0.69,4.06,1018.jpg,0,Γάλα Εβαπορέ,lt,,synka,25-12-2024,31-12-2024,,
13,5201704064533,ΚΟΛΙΟΣ ΑΓΕΛΑΔΟΣ 3.85% 200ΓΡ.2+1ΔΩΡΟ,1.88,3.13,247110.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,synka,25-12-2024,31-12-2024,,
13,5201704265282,ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 5% 170ΓΡ.2+1ΔΩΡΟ,2.29,4.49,278495.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,synka,25-12-2024,31-12-2024,,
14,5201704064540,ΚΟΛΙΟΣ ΑΓΕΛΑΔΟΣ 2% 200ΓΡ.2+1ΔΩΡΟ,1.88,3.13,247111.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,synka,25-12-2024,31-12-2024,,
14,5201704265312,ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 2% 170ΓΡ.2+1ΔΩΡΟ,2.29,4.49,278493.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,synka,25-12-2024,31-12-2024,,
15,2925009000000,ΛΕΣΒΙΓΑΛ ΦΕΤΑ ΠΟΠ ΜΥΤΙΛΗΝΗΣ ΑΙΓΟΠΡΟΒ.ΔΟΧ.15Κ(ΚΙΛΟ),9.89,9.89,292180.jpg,0,Τυρί Φέτα,kg,,synka,25-12-2024,31-12-2024,,
16,4100690924122,GOUDA ΦΡΑΤΖΟΛΑ ΓΕΡΜΑΝΙΑΣ ΕΙΣ (ΚΙΛΟ),7.70,7.70,50887.jpg,0,Τυρί Γκούντα,kg,,synka,25-12-2024,31-12-2024,,
16,8710912044949,GOUDA BLOCK ΟΛΛΑΝΔΙΑΣ ΕΙΣ.15K.(ΚΙΛΟ),6.90,6.90,28346.jpg,0,Τυρί Γκούντα,kg,,synka,25-12-2024,31-12-2024,,
17,2706405000000,ΤΥΡΙ ΕΛΑΦΡΥ ΠΛΑΓΙΑ ΦΡΑΤΖ.ΕΙΣ.(ΚΙΛΟ)HELL.FARMS,7.69,7.69,283594.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,synka,25-12-2024,31-12-2024,,
18,5203278048117,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΤΟΜΑΤΟΧΥΜΟΣ 500ΓΡ,0.59,1.18,279439.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,synka,25-12-2024,31-12-2024,,
18,5201066171771,ΚΥΚΝΟΣ ΤΟΜΑΤΙΝΟ ΕΛ.ΣΥΜ.ΧΥΜ.7% 500ΓΡ,0.74,1.48,77291.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,synka,25-12-2024,31-12-2024,,
